# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,-2.302
-3.120,-5.042
-3.717,-7.725
-4.298,-10.341
-4.862,-12.879
-5.406,-15.329
-5.929,-17.681
-6.428,-19.925
-6.901,-22.054
-7.346,-24.057
-7.761,-25.927
-8.146,-27.656
-8.497,-29.238
-8.815,-30.665
-9.096,-31.933
-9.341,-33.037
-9.549,-33.971
-9.718,-34.732
-9.848,-35.316
-9.938,-35.723
-9.989,-35.949
-9.999,-35.994
-9.969,-35.994
-9.898,-35.994
-9.788,-35.994
-9.638,-35.994
-9.450,-35.994
-9.224,-35.994
-8.960,-35.994
-8.660,-35.994
-8.326,-35.994
-7.958,-35.809
-7.557,-34.009
-7.127,-32.071
-6.668,-30.005
-6.182,-27.817
-5.671,-25.518
-5.137,-23.115
-4.582,-20.620
-4.009,-18.042
-3.420,-15.391
-2.817,-12.678
-2.203,-9.914
-1.580,-7.110
-0.951,-4.278
-0.317,-1.428
0.317,1.428
0.951,4.278
1.580,7.110
2.203,9.914
2.817,12.678
3.420,15.391
4.009,18.042
4.582,20.620
5.137,23.115
5.671,25.518
6.182,27.817
6.668,30.005
7.127,32.071
7.557,34.009
7.958,35.809
8.326,37.466
8.660,38.971
8.960,40.320
9.224,41.506
9.450,42.525
9.638,43.373
9.788,44.046
9.898,44.542
9.969,44.858
9.999,44.994
9.989,44.994
9.938,44.994
9.848,44.994
9.718,44.994
9.549,44.994
9.341,44.994
9.096,44.994
8.815,44.994
8.497,44.994
8.146,44.994
7.761,43.927
7.346,42.057
6.901,40.054
6.428,37.925
5.929,35.681
5.406,33.329
4.862,30.879
4.298,28.341
3.717,25.725
3.120,23.042
2.511,20.302
1.893,17.516
1.266,14.697
0.634,11.854
0.000,9.000
-0.000,9.000
-0.317,7.573
-0.633,6.152
-0.946,4.742
-1.256,3.349
-1.560,1.979
-1.858,0.638
-2.149,-0.670
-2.431,-1.939
-2.703,-3.164
-2.965,-4.340
-3.214,-5.463
-3.450,-6.527
-3.673,-7.528
-3.881,-8.463
-4.073,-9.328
-4.249,-10.119
-4.407,-10.833
-4.548,-11.467
-4.671,-12.018
-4.775,-12.485
-4.859,-12.866
-4.924,-13.158
-4.969,-13.361
-4.994,-13.475
-4.999,-13.497
-4.984,-13.497
-4.949,-13.497
-4.894,-13.497
-4.819,-13.497
-4.725,-13.497
-4.612,-13.497
-4.480,-13.497
-4.330,-13.497
-4.163,-13.497
-3.979,-13.497
-3.779,-13.497
-3.563,-13.497
-3.334,-13.497
-3.091,-13.497
-2.835,-12.759
-2.568,-11.558
-2.291,-10.310
-2.005,-9.021
-1.710,-7.695
-1.409,-6.339
-1.102,-4.957
-0.790,-3.555
-0.475,-2.139
-0.159,-0.714
0.159,0.714
0.475,2.139
0.790,3.555
1.102,4.957
1.409,6.339
1.710,7.695
2.005,9.021
2.291,10.310
2.568,11.558
2.835,12.759
3.091,13.909
3.334,15.002
3.563,16.036
3.779,17.004
3.979,17.905
4.163,18.733
4.330,19.486
4.480,20.160
4.612,20.753
4.725,21.263
4.819,21.686
4.894,22.023
4.949,22.271
4.984,22.429
4.999,22.497
4.994,22.497
4.969,22.497
4.924,22.497
4.859,22.497
4.775,22.497
4.671,22.497
4.548,22.497
4.407,22.497
4.249,22.497
4.073,22.497
3.881,22.497
3.673,22.497
3.450,22.497
3.214,22.497
2.965,22.340
2.703,21.164
2.431,19.939
2.149,18.670
1.858,17.362
1.560,16.021
1.256,14.651
0.946,13.258
0.633,11.848
0.317,10.427
0.000,9.000
