# x,p
1.986,1.986
-3.063,1.986
-7.874,-2.374
-2.340,-2.340
-1.224,-1.224
7.833,7.833
7.610,7.833
-3.512,1.988
-0.264,1.988
5.077,5.077
2.468,5.077
9.527,9.527
-8.155,-2.655
2.409,2.409
2.566,2.566
-4.736,0.764
-8.959,-3.459
-5.570,-3.459
2.405,2.405
-8.571,-3.071
0.505,0.505
-3.044,0.505
-3.040,0.505
4.301,4.301
-7.114,-1.614
-8.616,-3.116
5.304,5.304
2.444,5.304
6.241,6.241
2.960,6.241
-0.173,5.327
3.161,5.327
3.909,5.327
-7.580,-2.080
9.115,9.115
0.479,5.979
6.471,6.471
9.467,9.467
-6.189,-0.689
3.848,3.848
-5.947,-0.447
0.661,0.661
-9.966,-4.466
-4.868,-4.466
3.966,3.966
-8.724,-3.224
1.610,1.610
4.209,4.209
2.642,4.209
1.567,4.209
2.003,4.209
4.315,4.315
5.457,5.457
7.515,7.515
-5.967,-0.467
4.349,4.349
-4.991,0.509
8.034,8.034
4.067,8.034
5.241,8.034
0.694,6.194
0.856,6.194
7.430,7.430
5.909,7.430
2.292,7.430
-3.491,2.009
-3.736,1.764
-5.978,-0.478
3.566,3.566
-9.687,-4.187
2.748,2.748
8.982,8.982
-5.924,-0.424
-7.520,-2.020
3.556,3.556
-4.777,0.723
1.833,1.833
0.391,1.833
8.096,8.096
-6.685,-1.185
-3.749,-1.185
-1.986,-1.185
-5.234,-1.185
0.824,0.824
-6.243,-0.743
5.719,5.719
-6.886,-1.386
5.552,5.552
6.966,6.966
-7.439,-1.939
6.318,6.318
3.839,6.318
8.969,8.969
0.571,6.071
7.287,7.287
-2.345,3.155
-8.172,-2.672
7.331,7.331
8.435,8.435
0.395,5.895
