# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,-2.697
-1.893,-5.516
-2.511,-8.302
-3.120,-11.042
-3.717,-13.725
-4.298,-16.341
-4.862,-18.879
-5.406,-21.329
-5.929,-23.681
-6.428,-25.925
-6.901,-28.054
-7.346,-30.057
-7.761,-31.927
-8.146,-33.656
-8.497,-35.238
-8.815,-36.665
-9.096,-37.933
-9.341,-39.037
-9.549,-39.971
-9.718,-40.732
-9.848,-41.316
-9.938,-41.723
-9.989,-41.949
-9.999,-41.994
-9.969,-41.994
-9.898,-41.994
-9.788,-41.994
-9.638,-41.994
-9.450,-41.994
-9.224,-41.506
-8.960,-40.320
-8.660,-38.971
-8.326,-37.466
-7.958,-35.809
-7.557,-34.009
-7.127,-32.071
-6.668,-30.005
-6.182,-27.817
-5.671,-25.518
-5.137,-23.115
-4.582,-20.620
-4.009,-18.042
-3.420,-15.391
-2.817,-12.678
-2.203,-9.914
-1.580,-7.110
-0.951,-4.278
-0.317,-1.428
0.317,1.428
0.951,4.278
1.580,7.110
2.203,9.914
2.817,12.678
3.420,15.391
4.009,18.042
4.582,20.620
5.137,23.115
5.671,25.518
6.182,27.817
6.668,30.005
7.127,32.071
7.557,34.009
7.958,35.809
8.326,37.466
8.660,38.971
8.960,40.320
9.224,41.506
9.450,42.525
9.638,43.373
9.788,44.046
9.898,44.542
9.969,44.858
9.999,44.994
9.989,44.994
9.938,44.994
9.848,44.994
9.718,44.994
9.549,44.994
9.341,44.994
9.096,43.933
8.815,42.665
8.497,41.238
8.146,39.656
7.761,37.927
7.346,36.057
6.901,34.054
6.428,31.925
5.929,29.681
5.406,27.329
4.862,24.879
4.298,22.341
3.717,19.725
3.120,17.042
2.511,14.302
1.893,11.516
1.266,8.697
0.634,5.854
0.000,3.000
-0.000,3.000
-0.317,1.573
-0.633,0.152
-0.946,-1.258
-1.256,-2.651
-1.560,-4.021
-1.858,-5.362
-2.149,-6.670
-2.431,-7.939
-2.703,-9.164
-2.965,-10.340
-3.214,-11.463
-3.450,-12.527
-3.673,-13.528
-3.881,-14.463
-4.073,-15.328
-4.249,-16.119
-4.407,-16.833
-4.548,-17.467
-4.671,-18.018
-4.775,-18.485
-4.859,-18.866
-4.924,-19.158
-4.969,-19.361
-4.994,-19.475
-4.999,-19.497
-4.984,-19.497
-4.949,-19.497
-4.894,-19.497
-4.819,-19.497
-4.725,-19.497
-4.612,-19.497
-4.480,-19.497
-4.330,-19.486
-4.163,-18.733
-3.979,-17.905
-3.779,-17.004
-3.563,-16.036
-3.334,-15.002
-3.091,-13.909
-2.835,-12.759
-2.568,-11.558
-2.291,-10.310
-2.005,-9.021
-1.710,-7.695
-1.409,-6.339
-1.102,-4.957
-0.790,-3.555
-0.475,-2.139
-0.159,-0.714
0.159,0.714
0.475,2.139
0.790,3.555
1.102,4.957
1.409,6.339
1.710,7.695
2.005,9.021
2.291,10.310
2.568,11.558
2.835,12.759
3.091,13.909
3.334,15.002
3.563,16.036
3.779,17.004
3.979,17.905
4.163,18.733
4.330,19.486
4.480,20.160
4.612,20.753
4.725,21.263
4.819,21.686
4.894,22.023
4.949,22.271
4.984,22.429
4.999,22.497
4.994,22.497
4.969,22.497
4.924,22.497
4.859,22.497
4.775,22.497
4.671,22.497
4.548,22.497
4.407,22.497
4.249,22.119
4.073,21.328
3.881,20.463
3.673,19.528
3.450,18.527
3.214,17.463
2.965,16.340
2.703,15.164
2.431,13.939
2.149,12.670
1.858,11.362
1.560,10.021
1.256,8.651
0.946,7.258
0.633,5.848
0.317,4.427
0.000,3.000
