# x,p
-9.549,-40.971
-1.998,-8.990
2.343,10.543
5.571,25.071
9.330,41.986
-8.617,-36.777
-1.115,-5.018
-0.023,-0.101
-5.457,-22.555
9.534,42.903
-2.880,-10.959
-3.054,-11.744
-4.674,-19.035
-3.254,-14.645
-4.101,-16.456
-4.995,-20.479
8.006,36.029
9.633,43.347
-7.045,-29.701
-1.072,-4.826
0.186,0.839
0.893,4.018
-6.693,-28.118
5.011,22.550
1.123,7.052
-2.793,-10.569
-1.768,-7.954
3.331,14.989
-9.493,-40.721
4.467,20.103
9.731,43.788
4.364,21.636
5.302,23.860
-6.521,-27.343
9.404,42.319
-8.371,-35.668
-1.427,-6.421
6.561,29.525
8.274,37.234
-6.659,-27.966
5.885,26.484
5.750,26.484
8.437,37.968
-9.142,-39.138
1.701,7.654
4.256,19.152
8.862,39.879
-4.366,-17.646
2.910,13.096
-2.457,-9.056
2.465,11.093
6.655,29.948
6.379,29.948
4.805,23.621
8.972,40.373
-5.294,-21.825
0.196,0.884
-4.732,-19.293
-8.850,-37.825
0.190,0.853
-7.061,-29.773
9.413,42.358
4.618,22.783
-2.038,-7.169
2.620,11.790
6.136,27.611
7.353,33.088
-0.596,-0.681
2.023,9.103
-6.251,-26.131
-2.787,-12.543
1.546,6.958
6.350,28.576
4.854,23.843
-5.370,-22.163
3.605,16.221
-6.503,-27.262
-3.265,-14.694
-3.044,-13.696
-2.729,-12.282
1.676,7.542
7.344,33.048
-6.058,-25.259
-0.667,-3.000
-9.990,-42.957
-5.352,-24.084
-8.966,-38.345
-6.846,-30.807
-2.312,-10.403
0.397,1.788
-2.514,-9.315
6.194,27.874
6.876,30.942
-4.979,-20.405
2.001,9.004
-4.039,-16.175
6.237,28.066
-3.555,-13.997
-7.571,-32.070
-2.277,-10.245
