# x,p
4.533,20.396
9.037,40.669
2.339,30.523
4.751,30.523
8.739,39.327
-2.594,8.326
6.138,27.619
4.680,27.619
-3.514,4.186
4.766,21.449
9.337,42.017
1.710,27.693
-4.376,0.306
1.296,5.831
-9.229,-21.532
-7.382,-21.532
6.413,28.858
5.281,28.858
0.125,20.563
6.289,28.300
-8.658,-18.959
-4.627,-18.959
-6.103,-18.959
-0.091,-0.408
5.220,23.489
1.036,23.489
7.775,34.989
0.135,20.607
-7.487,-13.690
-3.478,-13.690
2.839,12.776
-5.332,-3.993
3.159,14.217
3.913,17.607
-7.496,-13.731
0.784,3.529
-8.248,-17.116
-4.772,-17.116
1.677,7.545
-0.178,7.545
-0.195,7.545
-3.931,2.310
-8.487,-18.190
4.230,19.034
9.365,42.143
-9.146,-21.159
6.642,29.889
-8.827,-19.723
2.445,11.005
8.363,37.633
6.049,37.633
-5.800,-6.100
-6.568,-9.557
5.061,22.775
-2.111,10.502
-1.472,10.502
-4.484,-0.177
6.905,31.072
3.163,31.072
-4.667,-1.000
-0.582,-1.000
7.234,32.552
3.162,32.552
9.912,44.604
4.766,41.448
-7.357,-13.106
9.932,44.696
7.328,44.696
-5.057,-2.755
1.584,7.128
-5.172,-3.273
-7.516,-13.822
-5.921,-13.822
4.603,20.714
3.612,20.714
1.201,20.714
-7.292,-12.813
-9.121,-21.046
5.386,24.237
8.902,40.057
5.031,40.057
1.960,28.818
9.180,41.309
-5.682,-5.567
-8.232,-17.046
8.849,39.821
0.102,20.460
-9.170,-21.264
1.140,5.130
8.696,39.131
-5.906,-6.576
-5.766,-6.576
-0.553,-2.487
-2.287,-2.487
-9.146,-21.159
4.748,21.366
-9.674,-23.535
1.175,5.289
0.851,5.289
5.210,23.445
