# x,p
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,-0.511
-3.120,-1.120
-3.717,-1.717
-4.298,-2.298
-4.862,-2.862
-5.406,-3.406
-5.929,-3.929
-6.428,-4.428
-6.901,-4.901
-7.346,-5.346
-7.761,-5.761
-8.146,-6.146
-8.497,-6.497
-8.815,-6.815
-9.096,-7.096
-9.341,-7.341
-9.549,-7.549
-9.718,-7.718
-9.848,-7.848
-9.938,-7.938
-9.989,-7.989
-9.999,-7.999
-9.969,-7.999
-9.898,-7.999
-9.788,-7.999
-9.638,-7.999
-9.450,-7.999
-9.224,-7.999
-8.960,-7.999
-8.660,-7.999
-8.326,-7.999
-7.958,-7.958
-7.557,-7.557
-7.127,-7.127
-6.668,-6.668
-6.182,-6.182
-5.671,-5.671
-5.137,-5.137
-4.582,-4.582
-4.009,-4.009
-3.420,-3.420
-2.817,-2.817
-2.203,-2.203
-1.580,-1.580
-0.951,-0.951
-0.317,-0.317
0.317,0.317
0.951,0.951
1.580,1.580
2.203,2.203
2.817,2.817
3.420,3.420
4.009,4.009
4.582,4.582
5.137,5.137
5.671,5.671
6.182,6.182
6.668,6.668
7.127,7.127
7.557,7.557
7.958,7.958
8.326,8.326
8.660,8.660
8.960,8.960
9.224,9.224
9.450,9.450
9.638,9.638
9.788,9.788
9.898,9.898
9.969,9.969
9.999,9.999
9.989,9.999
9.938,9.999
9.848,9.999
9.718,9.999
9.549,9.999
9.341,9.999
9.096,9.999
8.815,9.999
8.497,9.999
8.146,9.999
7.761,9.761
7.346,9.346
6.901,8.901
6.428,8.428
5.929,7.929
5.406,7.406
4.862,6.862
4.298,6.298
3.717,5.717
3.120,5.120
2.511,4.511
1.893,3.893
1.266,3.266
0.634,2.634
0.000,2.000
-0.000,2.000
-0.317,1.683
-0.633,1.367
-0.946,1.054
-1.256,0.744
-1.560,0.440
-1.858,0.142
-2.149,-0.149
-2.431,-0.431
-2.703,-0.703
-2.965,-0.965
-3.214,-1.214
-3.450,-1.450
-3.673,-1.673
-3.881,-1.881
-4.073,-2.073
-4.249,-2.249
-4.407,-2.407
-4.548,-2.548
-4.671,-2.671
-4.775,-2.775
-4.859,-2.859
-4.924,-2.924
-4.969,-2.969
-4.994,-2.994
-4.999,-2.999
-4.984,-2.999
-4.949,-2.999
-4.894,-2.999
-4.819,-2.999
-4.725,-2.999
-4.612,-2.999
-4.480,-2.999
-4.330,-2.999
-4.163,-2.999
-3.979,-2.999
-3.779,-2.999
-3.563,-2.999
-3.334,-2.999
-3.091,-2.999
-2.835,-2.835
-2.568,-2.568
-2.291,-2.291
-2.005,-2.005
-1.710,-1.710
-1.409,-1.409
-1.102,-1.102
-0.790,-0.790
-0.475,-0.475
-0.159,-0.159
0.159,0.159
0.475,0.475
0.790,0.790
1.102,1.102
1.409,1.409
1.710,1.710
2.005,2.005
2.291,2.291
2.568,2.568
2.835,2.835
3.091,3.091
3.334,3.334
3.563,3.563
3.779,3.779
3.979,3.979
4.163,4.163
4.330,4.330
4.480,4.480
4.612,4.612
4.725,4.725
4.819,4.819
4.894,4.894
4.949,4.949
4.984,4.984
4.999,4.999
4.994,4.999
4.969,4.999
4.924,4.999
4.859,4.999
4.775,4.999
4.671,4.999
4.548,4.999
4.407,4.999
4.249,4.999
4.073,4.999
3.881,4.999
3.673,4.999
3.450,4.999
3.214,4.999
2.965,4.965
2.703,4.703
2.431,4.431
2.149,4.149
1.858,3.858
1.560,3.560
1.256,3.256
0.946,2.946
0.633,2.633
0.317,2.317
0.000,2.000
