# x,p
-3.668,-6.004
6.062,18.187
-5.676,-12.028
-0.728,-2.185
7.176,21.528
5.092,20.276
-0.694,2.919
4.357,13.072
7.289,21.868
6.257,21.868
-3.725,-6.175
-1.295,-3.884
5.648,16.944
-6.288,-13.864
3.843,11.528
8.316,24.949
6.348,24.044
-9.332,-22.995
0.934,2.802
8.007,24.022
-1.194,1.417
7.628,22.885
-8.619,-20.856
4.420,13.261
7.877,23.631
-6.619,-14.857
3.425,10.276
9.318,27.954
2.583,12.748
-3.083,-4.250
-6.266,-13.797
9.732,29.196
6.914,25.741
3.016,14.048
5.726,17.177
-0.818,2.545
0.747,2.545
-2.329,-1.988
1.181,3.544
0.271,3.544
-8.241,-19.724
-9.719,-24.157
5.813,17.438
-1.149,1.552
-5.213,-10.639
-0.729,-2.186
0.931,2.793
-0.425,2.793
9.281,27.842
8.831,27.842
3.853,16.558
9.268,27.803
0.584,6.753
-2.525,-2.575
5.690,17.069
0.401,6.204
-1.453,0.641
2.632,7.895
-2.885,-3.654
2.144,6.432
1.435,6.432
-2.348,-2.044
2.896,8.688
-7.174,-16.522
9.195,27.585
-8.593,-20.780
-6.845,-20.534
-1.467,-4.400
-0.999,-2.998
-6.355,-14.066
9.166,27.498
5.006,20.018
-6.256,-13.767
-9.588,-23.763
-1.300,-3.901
-4.932,-9.795
-0.681,-2.044
-9.623,-23.868
6.196,18.589
-4.410,-8.230
0.861,2.583
-5.746,-12.237
-0.014,-0.042
4.817,14.450
9.086,27.258
-5.987,-12.960
3.436,10.307
-9.495,-23.485
4.873,14.619
-6.186,-13.557
-6.303,-13.908
0.303,0.910
2.796,8.389
3.258,9.773
-1.761,-0.283
3.698,11.093
5.929,17.787
4.284,17.787
8.371,25.114
-2.038,-1.115
