# x,p
6.580,29.608
6.471,29.608
-1.687,29.608
9.673,43.527
-0.785,43.527
-0.300,43.527
-4.954,43.527
-9.956,43.527
4.921,43.527
6.377,43.527
-7.085,43.527
-9.883,43.527
0.750,43.527
1.945,43.527
4.629,43.527
5.530,43.527
-3.574,43.527
4.268,43.527
6.336,43.527
-6.216,43.527
-9.174,43.527
-1.603,43.527
-9.120,43.527
6.055,43.527
1.455,43.527
3.507,43.527
-1.740,43.527
8.797,43.527
-9.930,43.527
-0.672,43.527
5.806,43.527
-2.672,43.527
8.380,43.527
-5.858,43.527
-3.773,43.527
-2.305,43.527
8.793,43.527
-9.757,43.527
0.877,43.527
7.109,43.527
7.484,43.527
-7.112,43.527
-3.576,43.527
-4.871,43.527
-7.213,43.527
-0.764,43.527
-7.772,43.527
-8.063,43.527
-2.542,43.527
5.117,43.527
-1.044,43.527
-3.197,43.527
-3.416,43.527
6.636,43.527
-2.870,43.527
-9.513,43.527
-3.189,43.527
-4.234,43.527
5.060,43.527
5.818,43.527
9.303,43.527
1.212,43.527
-5.264,43.527
9.756,43.900
-0.028,43.900
-1.029,43.900
-0.499,43.900
-0.194,43.900
7.885,43.900
6.594,43.900
1.250,43.900
-4.314,43.900
-4.925,43.900
-9.273,43.900
0.133,43.900
7.530,43.900
-0.884,43.900
0.613,43.900
-0.294,43.900
0.115,43.900
-2.374,43.900
4.698,43.900
7.284,43.900
7.591,43.900
6.370,43.900
8.613,43.900
3.015,43.900
-6.949,43.900
2.119,43.900
-5.334,43.900
2.284,43.900
5.554,43.900
5.613,43.900
-2.955,43.900
-6.644,43.900
-2.515,43.900
-9.798,43.900
-7.187,43.900
2.485,43.900
-7.343,43.900
