# x,p
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,0.000
-3.120,0.000
-3.717,0.000
-4.298,0.000
-4.862,0.000
-5.406,0.000
-5.929,0.000
-6.428,0.000
-6.901,0.000
-7.346,0.000
-7.761,0.000
-8.146,0.000
-8.497,0.000
-8.815,0.000
-9.096,0.000
-9.341,0.000
-9.549,0.000
-9.718,0.000
-9.848,0.000
-9.938,0.000
-9.989,0.000
-9.999,0.000
-9.969,0.000
-9.898,0.000
-9.788,0.000
-9.638,0.000
-9.450,0.000
-9.224,0.000
-8.960,0.000
-8.660,0.000
-8.326,0.000
-7.958,0.000
-7.557,0.000
-7.127,0.000
-6.668,0.000
-6.182,0.000
-5.671,0.000
-5.137,0.000
-4.582,0.000
-4.009,0.000
-3.420,0.000
-2.817,0.000
-2.203,0.000
-1.580,0.000
-0.951,0.000
-0.317,0.000
0.317,0.032
0.951,0.095
1.580,0.158
2.203,0.220
2.817,0.282
3.420,0.342
4.009,0.401
4.582,0.458
5.137,0.514
5.671,0.567
6.182,0.618
6.668,0.667
7.127,0.713
7.557,0.756
7.958,0.796
8.326,0.833
8.660,0.866
8.960,0.896
9.224,0.922
9.450,0.945
9.638,0.964
9.788,0.979
9.898,0.990
9.969,0.997
9.999,1.000
9.989,1.000
9.938,1.000
9.848,1.000
9.718,1.000
9.549,1.000
9.341,1.000
9.096,1.000
8.815,1.000
8.497,1.000
8.146,1.000
7.761,1.000
7.346,1.000
6.901,1.000
6.428,1.000
5.929,1.000
5.406,1.000
4.862,1.000
4.298,1.000
3.717,1.000
3.120,1.000
2.511,1.000
1.893,1.000
1.266,1.000
0.634,1.000
0.000,1.000
-0.000,1.000
-0.317,0.968
-0.633,0.937
-0.946,0.905
-1.256,0.874
-1.560,0.844
-1.858,0.814
-2.149,0.785
-2.431,0.757
-2.703,0.730
-2.965,0.704
-3.214,0.679
-3.450,0.655
-3.673,0.633
-3.881,0.612
-4.073,0.593
-4.249,0.575
-4.407,0.559
-4.548,0.545
-4.671,0.533
-4.775,0.523
-4.859,0.514
-4.924,0.508
-4.969,0.503
-4.994,0.501
-4.999,0.500
-4.984,0.500
-4.949,0.500
-4.894,0.500
-4.819,0.500
-4.725,0.500
-4.612,0.500
-4.480,0.500
-4.330,0.500
-4.163,0.500
-3.979,0.500
-3.779,0.500
-3.563,0.500
-3.334,0.500
-3.091,0.500
-2.835,0.500
-2.568,0.500
-2.291,0.500
-2.005,0.500
-1.710,0.500
-1.409,0.500
-1.102,0.500
-0.790,0.500
-0.475,0.500
-0.159,0.500
0.159,0.500
0.475,0.500
0.790,0.500
1.102,0.500
1.409,0.500
1.710,0.500
2.005,0.500
2.291,0.500
2.568,0.500
2.835,0.500
3.091,0.500
3.334,0.500
3.563,0.500
3.779,0.500
3.979,0.500
4.163,0.500
4.330,0.500
4.480,0.500
4.612,0.500
4.725,0.500
4.819,0.500
4.894,0.500
4.949,0.500
4.984,0.500
4.999,0.500
4.994,0.500
4.969,0.500
4.924,0.500
4.859,0.500
4.775,0.500
4.671,0.500
4.548,0.500
4.407,0.500
4.249,0.500
4.073,0.500
3.881,0.500
3.673,0.500
3.450,0.500
3.214,0.500
2.965,0.500
2.703,0.500
2.431,0.500
2.149,0.500
1.858,0.500
1.560,0.500
1.256,0.500
0.946,0.500
0.633,0.500
0.317,0.500
0.000,0.500
