# x,p
-0.585,0.000
-6.395,-10.789
0.807,1.615
6.400,12.800
8.494,16.989
-6.938,-11.877
6.789,13.579
1.910,5.819
4.174,8.349
-3.308,-4.617
8.441,16.882
5.951,13.901
2.124,6.248
-5.393,-8.786
4.188,8.377
-4.939,-7.879
-2.963,-5.926
-6.095,-10.189
8.904,17.808
4.454,10.907
6.318,12.636
-3.230,-4.460
-3.840,-5.681
9.821,19.642
-6.652,-11.304
-4.390,-8.781
-5.955,-9.910
-5.195,-9.910
4.757,9.515
-5.566,-9.132
-6.417,-10.834
3.560,7.120
-2.777,-3.554
3.780,7.560
0.382,2.764
1.268,2.764
3.518,7.037
5.193,10.385
9.582,19.165
-8.158,-14.316
0.092,0.185
-6.076,-10.151
-2.718,-5.435
6.570,13.140
-4.680,-7.361
-3.857,-7.361
-1.604,-3.208
5.682,11.364
5.898,11.795
1.607,5.213
-0.032,1.936
-7.196,-12.392
-4.865,-9.730
-1.359,-2.718
7.379,14.757
-6.662,-11.323
-6.679,-11.358
-3.954,-7.909
3.402,6.804
-9.347,-16.694
-2.084,-4.168
-6.033,-10.066
0.886,1.773
-0.132,1.736
-2.948,-3.896
8.362,16.724
2.416,6.832
8.974,17.948
-6.529,-11.059
-7.248,-12.497
-2.286,-4.571
-4.740,-7.480
4.529,9.058
-3.884,-5.768
-2.226,-4.453
-9.761,-17.523
-8.662,-17.324
-6.567,-13.133
-6.647,-13.133
-0.405,-0.810
-9.742,-17.485
4.466,8.933
6.203,12.407
-7.105,-12.210
9.134,18.268
8.253,18.268
-8.851,-15.701
8.714,17.429
-9.500,-16.999
6.730,13.461
5.199,12.399
-9.338,-16.676
4.561,9.123
1.525,5.050
9.989,19.978
-6.655,-11.309
6.435,12.869
-2.765,-3.531
3.509,7.018
-0.901,0.199
