# x,p
-0.000,0.000
-0.634,-1.854
-1.266,-4.697
-1.893,-7.516
-2.511,-10.302
-3.120,-13.042
-3.717,-15.725
-4.298,-18.341
-4.862,-20.879
-5.406,-23.329
-5.929,-25.681
-6.428,-27.925
-6.901,-30.054
-7.346,-32.057
-7.761,-33.927
-8.146,-35.656
-8.497,-37.238
-8.815,-38.665
-9.096,-39.933
-9.341,-41.037
-9.549,-41.971
-9.718,-42.732
-9.848,-43.316
-9.938,-43.723
-9.989,-43.949
-9.999,-43.994
-9.969,-43.994
-9.898,-43.994
-9.788,-43.994
-9.638,-43.373
-9.450,-42.525
-9.224,-41.506
-8.960,-40.320
-8.660,-38.971
-8.326,-37.466
-7.958,-35.809
-7.557,-34.009
-7.127,-32.071
-6.668,-30.005
-6.182,-27.817
-5.671,-25.518
-5.137,-23.115
-4.582,-20.620
-4.009,-18.042
-3.420,-15.391
-2.817,-12.678
-2.203,-9.914
-1.580,-7.110
-0.951,-4.278
-0.317,-1.428
0.317,1.428
0.951,4.278
1.580,7.110
2.203,9.914
2.817,12.678
3.420,15.391
4.009,18.042
4.582,20.620
5.137,23.115
5.671,25.518
6.182,27.817
6.668,30.005
7.127,32.071
7.557,34.009
7.958,35.809
8.326,37.466
8.660,38.971
8.960,40.320
9.224,41.506
9.450,42.525
9.638,43.373
9.788,44.046
9.898,44.542
9.969,44.858
9.999,44.994
9.989,44.994
9.938,44.994
9.848,44.994
9.718,44.732
9.549,43.971
9.341,43.037
9.096,41.933
8.815,40.665
8.497,39.238
8.146,37.656
7.761,35.927
7.346,34.057
6.901,32.054
6.428,29.925
5.929,27.681
5.406,25.329
4.862,22.879
4.298,20.341
3.717,17.725
3.120,15.042
2.511,12.302
1.893,9.516
1.266,6.697
0.634,3.854
0.000,1.000
-0.000,1.000
-0.317,-0.427
-0.633,-1.848
-0.946,-3.258
-1.256,-4.651
-1.560,-6.021
-1.858,-7.362
-2.149,-8.670
-2.431,-9.939
-2.703,-11.164
-2.965,-12.340
-3.214,-13.463
-3.450,-14.527
-3.673,-15.528
-3.881,-16.463
-4.073,-17.328
-4.249,-18.119
-4.407,-18.833
-4.548,-19.467
-4.671,-20.018
-4.775,-20.485
-4.859,-20.866
-4.924,-21.158
-4.969,-21.361
-4.994,-21.475
-4.999,-21.497
-4.984,-21.497
-4.949,-21.497
-4.894,-21.497
-4.819,-21.497
-4.725,-21.263
-4.612,-20.753
-4.480,-20.160
-4.330,-19.486
-4.163,-18.733
-3.979,-17.905
-3.779,-17.004
-3.563,-16.036
-3.334,-15.002
-3.091,-13.909
-2.835,-12.759
-2.568,-11.558
-2.291,-10.310
-2.005,-9.021
-1.710,-7.695
-1.409,-6.339
-1.102,-4.957
-0.790,-3.555
-0.475,-2.139
-0.159,-0.714
0.159,0.714
0.475,2.139
0.790,3.555
1.102,4.957
1.409,6.339
1.710,7.695
2.005,9.021
2.291,10.310
2.568,11.558
2.835,12.759
3.091,13.909
3.334,15.002
3.563,16.036
3.779,17.004
3.979,17.905
4.163,18.733
4.330,19.486
4.480,20.160
4.612,20.753
4.725,21.263
4.819,21.686
4.894,22.023
4.949,22.271
4.984,22.429
4.999,22.497
4.994,22.497
4.969,22.497
4.924,22.497
4.859,22.497
4.775,22.485
4.671,22.018
4.548,21.467
4.407,20.833
4.249,20.119
4.073,19.328
3.881,18.463
3.673,17.528
3.450,16.527
3.214,15.463
2.965,14.340
2.703,13.164
2.431,11.939
2.149,10.670
1.858,9.362
1.560,8.021
1.256,6.651
0.946,5.258
0.633,3.848
0.317,2.427
0.000,1.000
