# x,p
-6.608,0.000
5.738,5.738
7.514,7.514
-3.682,7.514
-3.809,7.514
7.616,7.616
6.932,7.616
-8.617,3.383
-4.554,3.383
0.921,3.383
-4.294,3.383
3.399,3.399
-1.432,3.399
-0.184,3.399
-0.991,3.399
0.788,3.399
-2.106,3.399
0.888,3.399
-4.195,3.399
9.540,9.540
-5.203,6.797
-1.608,6.797
-0.156,6.797
6.253,6.797
-5.679,6.321
2.991,6.321
-2.013,6.321
-8.756,3.244
3.775,3.775
-8.164,3.775
8.169,8.169
-3.965,8.035
2.485,8.035
5.224,8.035
4.914,8.035
-0.806,8.035
-5.846,6.154
2.288,6.154
7.653,7.653
-1.246,7.653
5.759,7.653
-1.129,7.653
4.687,7.653
-6.341,5.659
-2.675,5.659
1.803,5.659
-4.859,5.659
-5.598,5.659
-3.222,5.659
-7.127,4.873
-6.296,4.873
-3.856,4.873
-6.094,4.873
-6.662,4.873
-7.995,4.005
-1.094,4.005
4.880,4.880
-4.736,4.880
-1.901,4.880
8.873,8.873
6.622,8.873
-8.595,3.405
1.131,3.405
-0.916,3.405
-2.635,3.405
7.110,7.110
1.089,7.110
-7.806,4.194
6.482,6.482
0.387,6.482
-0.702,6.482
9.533,9.533
-6.427,5.573
-6.348,5.573
3.161,5.573
-7.138,4.862
-6.027,4.862
-9.048,2.952
-9.740,2.260
3.566,3.566
-8.710,3.290
3.713,3.713
-9.632,2.368
9.197,9.197
6.122,9.197
-7.371,4.629
-3.463,4.629
-0.389,4.629
7.337,7.337
4.898,7.337
-2.152,7.337
-0.150,7.337
0.534,7.337
0.332,7.337
9.292,9.292
4.901,9.292
2.634,9.292
-7.019,4.981
4.250,4.981
-8.744,3.256
