# x,p
-0.000,0.000
-0.634,-0.903
-1.266,-2.798
-1.893,-4.678
-2.511,-6.534
-3.120,-8.361
-3.717,-10.150
-4.298,-11.894
-4.862,-13.586
-5.406,-15.219
-5.929,-16.787
-6.428,-18.284
-6.901,-19.702
-7.346,-21.038
-7.761,-22.284
-8.146,-23.437
-8.497,-24.492
-8.815,-25.444
-9.096,-26.289
-9.341,-27.024
-9.549,-27.647
-9.718,-28.154
-9.848,-28.544
-9.938,-28.815
-9.989,-28.966
-9.999,-28.996
-9.969,-28.996
-9.898,-28.996
-9.788,-28.996
-9.638,-28.915
-9.450,-28.350
-9.224,-27.671
-8.960,-26.880
-8.660,-25.981
-8.326,-24.977
-7.958,-23.873
-7.557,-22.672
-7.127,-21.381
-6.668,-20.003
-6.182,-18.545
-5.671,-17.012
-5.137,-15.410
-4.582,-13.747
-4.009,-12.028
-3.420,-10.261
-2.817,-8.452
-2.203,-6.609
-1.580,-4.740
-0.951,-2.852
-0.317,-0.952
0.317,0.952
0.951,2.852
1.580,4.740
2.203,6.609
2.817,8.452
3.420,10.261
4.009,12.028
4.582,13.747
5.137,15.410
5.671,17.012
6.182,18.545
6.668,20.003
7.127,21.381
7.557,22.672
7.958,23.873
8.326,24.977
8.660,25.981
8.960,26.880
9.224,27.671
9.450,28.350
9.638,28.915
9.788,29.364
9.898,29.695
9.969,29.906
9.999,29.996
9.989,29.996
9.938,29.996
9.848,29.996
9.718,29.996
9.549,29.647
9.341,29.024
9.096,28.289
8.815,27.444
8.497,26.492
8.146,25.437
7.761,24.284
7.346,23.038
6.901,21.702
6.428,20.284
5.929,18.787
5.406,17.219
4.862,15.586
4.298,13.894
3.717,12.150
3.120,10.361
2.511,8.534
1.893,6.678
1.266,4.798
0.634,2.903
0.000,1.000
-0.000,1.000
-0.317,0.049
-0.633,-0.899
-0.946,-1.839
-1.256,-2.767
-1.560,-3.681
-1.858,-4.575
-2.149,-5.447
-2.431,-6.293
-2.703,-7.110
-2.965,-7.894
-3.214,-8.642
-3.450,-9.351
-3.673,-10.019
-3.881,-10.642
-4.073,-11.219
-4.249,-11.746
-4.407,-12.222
-4.548,-12.644
-4.671,-13.012
-4.775,-13.324
-4.859,-13.577
-4.924,-13.772
-4.969,-13.908
-4.994,-13.983
-4.999,-13.998
-4.984,-13.998
-4.949,-13.998
-4.894,-13.998
-4.819,-13.998
-4.725,-13.998
-4.612,-13.835
-4.480,-13.440
-4.330,-12.990
-4.163,-12.489
-3.979,-11.936
-3.779,-11.336
-3.563,-10.690
-3.334,-10.002
-3.091,-9.272
-2.835,-8.506
-2.568,-7.705
-2.291,-6.873
-2.005,-6.014
-1.710,-5.130
-1.409,-4.226
-1.102,-3.305
-0.790,-2.370
-0.475,-1.426
-0.159,-0.476
0.159,0.476
0.475,1.426
0.790,2.370
1.102,3.305
1.409,4.226
1.710,5.130
2.005,6.014
2.291,6.873
2.568,7.705
2.835,8.506
3.091,9.272
3.334,10.002
3.563,10.690
3.779,11.336
3.979,11.936
4.163,12.489
4.330,12.990
4.480,13.440
4.612,13.835
4.725,14.175
4.819,14.458
4.894,14.682
4.949,14.847
4.984,14.953
4.999,14.998
4.994,14.998
4.969,14.998
4.924,14.998
4.859,14.998
4.775,14.998
4.671,14.998
4.548,14.644
4.407,14.222
4.249,13.746
4.073,13.219
3.881,12.642
3.673,12.019
3.450,11.351
3.214,10.642
2.965,9.894
2.703,9.110
2.431,8.293
2.149,7.447
1.858,6.575
1.560,5.681
1.256,4.767
0.946,3.839
0.633,2.899
0.317,1.951
0.000,1.000
