# x,p
-6.578,-6.656
-5.764,-6.656
-6.120,-6.656
6.898,13.796
5.146,13.796
-6.551,-6.601
-1.423,-2.845
-7.417,-8.335
-2.633,-5.266
5.402,10.804
-6.378,-6.256
7.501,15.003
-9.877,-13.254
6.079,12.158
2.645,11.789
-4.002,-1.504
-4.310,-2.119
7.382,14.763
-9.603,-12.706
-7.711,-12.706
1.200,2.399
-4.809,-3.119
-0.500,-1.001
-0.724,-1.001
-3.740,-1.001
4.517,9.034
-6.962,-7.424
0.941,1.882
-5.212,-3.923
-4.226,-3.923
-1.269,-2.537
4.324,8.647
0.751,8.003
1.468,8.003
6.901,13.802
3.441,13.382
0.867,8.235
9.358,18.716
4.296,15.092
2.800,12.099
9.084,18.169
-6.554,-6.607
3.319,6.639
-0.293,5.914
-5.119,-3.738
9.774,19.548
6.041,18.582
6.860,18.582
9.418,18.837
4.830,16.159
1.013,8.526
-3.716,-0.932
3.184,6.368
-2.780,0.940
3.688,7.375
5.428,10.856
-5.016,-3.532
4.135,8.269
-9.429,-12.358
6.813,13.625
-9.390,-12.281
-4.606,-9.212
8.205,16.411
6.837,16.411
9.156,18.312
-7.956,-9.413
0.863,1.726
0.067,1.726
-2.988,0.523
-6.204,-5.908
8.368,16.736
4.056,14.612
-4.703,-2.906
6.777,13.554
5.566,13.554
-2.637,1.225
-0.994,1.225
-9.863,-13.226
-8.508,-13.226
2.566,5.132
2.826,5.653
-6.553,-6.606
-3.823,-6.606
-6.803,-7.106
-3.790,-7.106
4.814,9.628
5.540,11.081
-5.637,-4.775
6.886,13.773
-9.001,-11.503
3.835,7.670
-3.938,-1.376
-7.298,-8.097
9.761,19.522
-4.644,-2.788
-0.821,-1.642
6.599,13.198
-3.533,-0.566
0.181,0.361
6.418,12.837
