# x,p
5.587,5.587
-1.075,5.587
-5.847,5.587
-0.488,5.587
8.369,8.369
3.168,8.369
-8.017,3.983
4.620,4.620
0.645,4.620
-5.907,4.620
-0.212,4.620
8.594,8.594
-6.027,5.973
3.331,5.973
-8.238,3.762
-9.767,2.233
7.452,7.452
4.631,7.452
4.204,7.452
-0.843,7.452
8.104,8.104
2.995,8.104
-8.268,3.732
-7.630,3.732
2.690,3.732
-3.869,3.732
2.403,3.732
2.322,3.732
3.533,3.732
-3.754,3.732
-0.238,3.732
3.957,3.957
-8.020,3.957
0.444,3.957
-1.648,3.957
-1.267,3.957
-2.944,3.957
6.176,6.176
2.962,6.176
-3.245,6.176
-4.198,6.176
-2.534,6.176
0.147,6.176
-2.752,6.176
4.700,6.176
3.440,6.176
3.955,6.176
-0.901,6.176
6.347,6.347
-4.812,6.347
4.649,6.347
-5.773,6.227
-3.480,6.227
-3.069,6.227
3.528,6.227
-4.129,6.227
-1.678,6.227
3.770,6.227
8.634,8.634
-8.001,3.999
-3.000,3.999
1.915,3.999
-4.560,3.999
2.845,3.999
-5.670,3.999
3.927,3.999
-2.155,3.999
-9.517,2.483
-0.889,2.483
5.824,5.824
-4.531,5.824
-4.119,5.824
7.065,7.065
-0.107,7.065
1.883,7.065
6.805,7.065
-6.493,5.507
-1.484,5.507
-3.022,5.507
-0.037,5.507
-7.216,4.784
-8.568,3.432
-3.650,3.432
-5.228,3.432
-5.804,3.432
-3.785,3.432
-2.980,3.432
-6.742,3.432
0.715,3.432
-5.234,3.432
2.145,3.432
-2.462,3.432
6.591,6.591
7.727,7.727
9.594,9.594
6.788,9.594
1.720,9.594
-4.116,7.884
-0.565,7.884
-9.594,2.406
