# x,p
-9.470,-5.470
-4.472,-4.472
-0.600,-0.600
-7.998,-3.998
-7.444,-3.998
-7.440,-3.998
7.900,7.900
8.554,8.554
5.180,8.554
-6.630,-2.630
-7.552,-3.552
7.275,7.275
6.208,7.275
7.139,7.275
-4.210,-0.210
-4.945,-0.945
8.215,8.215
3.663,7.663
6.406,7.663
-6.657,-2.657
9.587,9.587
-6.702,-2.702
9.118,9.118
-0.644,3.356
0.201,3.356
4.664,4.664
6.038,6.038
-2.527,1.473
9.955,9.955
-9.287,-5.287
0.410,0.410
2.043,2.043
3.554,3.554
7.346,7.346
9.578,9.578
3.394,7.394
4.847,7.394
-1.747,2.253
-4.554,-0.554
-1.505,-0.554
7.853,7.853
-5.570,-1.570
-5.952,-1.952
7.846,7.846
0.458,4.458
-4.279,-0.279
9.107,9.107
-2.622,1.378
3.556,3.556
6.490,6.490
-5.361,-1.361
-5.246,-1.361
-5.752,-1.752
-2.163,-1.752
-9.363,-5.363
0.723,0.723
5.682,5.682
-5.694,-1.694
-3.595,-1.694
-6.006,-2.006
2.478,2.478
-1.281,2.478
9.639,9.639
-0.683,3.317
-3.655,0.345
4.999,4.999
-3.929,0.071
0.417,0.417
5.928,5.928
-2.561,1.439
-1.332,1.439
4.746,4.746
3.095,4.746
3.766,4.746
-1.988,2.012
-5.058,-1.058
0.763,0.763
2.722,2.722
4.254,4.254
0.356,4.254
-1.172,2.828
3.816,3.816
1.655,3.816
-2.224,1.776
-1.118,1.776
-7.140,-3.140
5.026,5.026
4.859,5.026
-5.155,-1.155
0.571,0.571
9.705,9.705
-7.678,-3.678
4.194,4.194
-2.183,1.817
-4.003,-0.003
2.946,2.946
0.960,2.946
0.471,2.946
2.690,2.946
-3.327,0.673
