# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,-1.798
-1.893,-3.678
-2.511,-5.534
-3.120,-7.361
-3.717,-9.150
-4.298,-10.894
-4.862,-12.586
-5.406,-14.219
-5.929,-15.787
-6.428,-17.284
-6.901,-18.702
-7.346,-20.038
-7.761,-21.284
-8.146,-22.437
-8.497,-23.492
-8.815,-24.444
-9.096,-25.289
-9.341,-26.024
-9.549,-26.647
-9.718,-27.154
-9.848,-27.544
-9.938,-27.815
-9.989,-27.966
-9.999,-27.996
-9.969,-27.996
-9.898,-27.996
-9.788,-27.996
-9.638,-27.996
-9.450,-27.996
-9.224,-27.671
-8.960,-26.880
-8.660,-25.981
-8.326,-24.977
-7.958,-23.873
-7.557,-22.672
-7.127,-21.381
-6.668,-20.003
-6.182,-18.545
-5.671,-17.012
-5.137,-15.410
-4.582,-13.747
-4.009,-12.028
-3.420,-10.261
-2.817,-8.452
-2.203,-6.609
-1.580,-4.740
-0.951,-2.852
-0.317,-0.952
0.317,0.952
0.951,2.852
1.580,4.740
2.203,6.609
2.817,8.452
3.420,10.261
4.009,12.028
4.582,13.747
5.137,15.410
5.671,17.012
6.182,18.545
6.668,20.003
7.127,21.381
7.557,22.672
7.958,23.873
8.326,24.977
8.660,25.981
8.960,26.880
9.224,27.671
9.450,28.350
9.638,28.915
9.788,29.364
9.898,29.695
9.969,29.906
9.999,29.996
9.989,29.996
9.938,29.996
9.848,29.996
9.718,29.996
9.549,29.996
9.341,29.996
9.096,29.289
8.815,28.444
8.497,27.492
8.146,26.437
7.761,25.284
7.346,24.038
6.901,22.702
6.428,21.284
5.929,19.787
5.406,18.219
4.862,16.586
4.298,14.894
3.717,13.150
3.120,11.361
2.511,9.534
1.893,7.678
1.266,5.798
0.634,3.903
0.000,2.000
-0.000,2.000
-0.317,1.049
-0.633,0.101
-0.946,-0.839
-1.256,-1.767
-1.560,-2.681
-1.858,-3.575
-2.149,-4.447
-2.431,-5.293
-2.703,-6.110
-2.965,-6.894
-3.214,-7.642
-3.450,-8.351
-3.673,-9.019
-3.881,-9.642
-4.073,-10.219
-4.249,-10.746
-4.407,-11.222
-4.548,-11.644
-4.671,-12.012
-4.775,-12.324
-4.859,-12.577
-4.924,-12.772
-4.969,-12.908
-4.994,-12.983
-4.999,-12.998
-4.984,-12.998
-4.949,-12.998
-4.894,-12.998
-4.819,-12.998
-4.725,-12.998
-4.612,-12.998
-4.480,-12.998
-4.330,-12.990
-4.163,-12.489
-3.979,-11.936
-3.779,-11.336
-3.563,-10.690
-3.334,-10.002
-3.091,-9.272
-2.835,-8.506
-2.568,-7.705
-2.291,-6.873
-2.005,-6.014
-1.710,-5.130
-1.409,-4.226
-1.102,-3.305
-0.790,-2.370
-0.475,-1.426
-0.159,-0.476
0.159,0.476
0.475,1.426
0.790,2.370
1.102,3.305
1.409,4.226
1.710,5.130
2.005,6.014
2.291,6.873
2.568,7.705
2.835,8.506
3.091,9.272
3.334,10.002
3.563,10.690
3.779,11.336
3.979,11.936
4.163,12.489
4.330,12.990
4.480,13.440
4.612,13.835
4.725,14.175
4.819,14.458
4.894,14.682
4.949,14.847
4.984,14.953
4.999,14.998
4.994,14.998
4.969,14.998
4.924,14.998
4.859,14.998
4.775,14.998
4.671,14.998
4.548,14.998
4.407,14.998
4.249,14.746
4.073,14.219
3.881,13.642
3.673,13.019
3.450,12.351
3.214,11.642
2.965,10.894
2.703,10.110
2.431,9.293
2.149,8.447
1.858,7.575
1.560,6.681
1.256,5.767
0.946,4.839
0.633,3.899
0.317,2.951
0.000,2.000
