# x,p
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,0.000
-3.120,0.000
-3.717,0.000
-4.298,0.000
-4.862,0.000
-5.406,-0.813
-5.929,-1.858
-6.428,-2.856
-6.901,-3.802
-7.346,-4.692
-7.761,-5.523
-8.146,-6.292
-8.497,-6.995
-8.815,-7.629
-9.096,-8.193
-9.341,-8.683
-9.549,-9.098
-9.718,-9.436
-9.848,-9.696
-9.938,-9.877
-9.989,-9.977
-9.999,-9.997
-9.969,-9.997
-9.898,-9.997
-9.788,-9.997
-9.638,-9.997
-9.450,-9.997
-9.224,-9.997
-8.960,-9.997
-8.660,-9.997
-8.326,-9.997
-7.958,-9.997
-7.557,-9.997
-7.127,-9.997
-6.668,-9.997
-6.182,-9.997
-5.671,-9.997
-5.137,-9.997
-4.582,-9.165
-4.009,-8.019
-3.420,-6.840
-2.817,-5.635
-2.203,-4.406
-1.580,-3.160
-0.951,-1.901
-0.317,-0.635
0.317,0.635
0.951,1.901
1.580,3.160
2.203,4.406
2.817,5.635
3.420,6.840
4.009,8.019
4.582,9.165
5.137,10.274
5.671,11.341
6.182,12.363
6.668,13.335
7.127,14.254
7.557,15.115
7.958,15.915
8.326,16.651
8.660,17.321
8.960,17.920
9.224,18.447
9.450,18.900
9.638,19.277
9.788,19.576
9.898,19.796
9.969,19.937
9.999,19.997
9.989,19.997
9.938,19.997
9.848,19.997
9.718,19.997
9.549,19.997
9.341,19.997
9.096,19.997
8.815,19.997
8.497,19.997
8.146,19.997
7.761,19.997
7.346,19.997
6.901,19.997
6.428,19.997
5.929,19.997
5.406,19.997
4.862,19.724
4.298,18.596
3.717,17.433
3.120,16.241
2.511,15.023
1.893,13.785
1.266,12.532
0.634,11.268
0.000,10.000
-0.000,10.000
-0.317,9.366
-0.633,8.734
-0.946,8.107
-1.256,7.489
-1.560,6.880
-1.858,6.283
-2.149,5.702
-2.431,5.138
-2.703,4.594
-2.965,4.071
-3.214,3.572
-3.450,3.099
-3.673,2.654
-3.881,2.239
-4.073,1.854
-4.249,1.503
-4.407,1.185
-4.548,0.904
-4.671,0.659
-4.775,0.451
-4.859,0.282
-4.924,0.152
-4.969,0.062
-4.994,0.011
-4.999,0.001
-4.984,0.001
-4.949,0.001
-4.894,0.001
-4.819,0.001
-4.725,0.001
-4.612,0.001
-4.480,0.001
-4.330,0.001
-4.163,0.001
-3.979,0.001
-3.779,0.001
-3.563,0.001
-3.334,0.001
-3.091,0.001
-2.835,0.001
-2.568,0.001
-2.291,0.001
-2.005,0.001
-1.710,0.001
-1.409,0.001
-1.102,0.001
-0.790,0.001
-0.475,0.001
-0.159,0.001
0.159,0.317
0.475,0.951
0.790,1.580
1.102,2.203
1.409,2.817
1.710,3.420
2.005,4.009
2.291,4.582
2.568,5.137
2.835,5.671
3.091,6.182
3.334,6.668
3.563,7.127
3.779,7.557
3.979,7.958
4.163,8.326
4.330,8.660
4.480,8.960
4.612,9.224
4.725,9.450
4.819,9.638
4.894,9.788
4.949,9.898
4.984,9.969
4.999,9.999
4.994,9.999
4.969,9.999
4.924,9.999
4.859,9.999
4.775,9.999
4.671,9.999
4.548,9.999
4.407,9.999
4.249,9.999
4.073,9.999
3.881,9.999
3.673,9.999
3.450,9.999
3.214,9.999
2.965,9.999
2.703,9.999
2.431,9.999
2.149,9.999
1.858,9.999
1.560,9.999
1.256,9.999
0.946,9.999
0.633,9.999
0.317,9.999
0.000,9.999
