# x,p
0.276,0.276
7.974,7.974
6.111,7.111
4.532,5.532
2.778,3.778
2.195,3.195
-2.926,-1.926
-3.352,-2.352
-8.570,-7.570
5.079,5.079
-3.704,-2.704
6.668,6.668
-4.581,-3.581
-0.317,-0.317
-9.708,-8.708
-1.161,-1.161
-3.116,-2.116
5.299,5.299
7.073,7.073
2.783,3.783
-3.849,-2.849
-0.527,-0.527
-0.545,-0.527
4.859,4.859
-0.323,0.677
2.715,2.715
3.040,3.040
5.802,5.802
7.314,7.314
-0.112,0.888
-5.414,-4.414
1.741,1.741
4.365,4.365
-1.609,-0.609
9.624,9.624
3.809,4.809
5.131,5.131
-2.789,-1.789
-0.517,-0.517
-6.311,-5.311
-6.615,-5.615
-3.704,-3.704
6.324,6.324
-7.847,-6.847
-9.035,-8.035
-9.794,-8.794
2.134,2.134
-0.413,0.587
-8.603,-7.603
-6.709,-6.709
-0.470,-0.470
-0.963,-0.470
-0.629,-0.470
-4.804,-3.804
9.965,9.965
4.866,5.866
4.715,5.715
8.810,8.810
2.874,3.874
0.297,1.297
4.584,4.584
-9.786,-8.786
-1.137,-1.137
5.067,5.067
-4.275,-3.275
3.946,3.946
5.033,5.033
8.001,8.001
5.858,6.858
-3.296,-2.296
-6.838,-5.838
-1.694,-1.694
-1.812,-1.694
-1.061,-1.061
5.563,5.563
-8.638,-7.638
-7.056,-7.056
8.881,8.881
0.064,1.064
7.501,7.501
0.665,1.665
-7.789,-6.789
-0.892,-0.892
1.945,1.945
2.848,2.848
0.210,1.210
-6.617,-5.617
5.759,5.759
4.494,5.494
4.229,5.229
9.724,9.724
-7.633,-6.633
4.214,4.214
-2.967,-1.967
-9.683,-8.683
-6.988,-6.988
-6.777,-6.777
-2.354,-2.354
3.263,3.263
8.738,8.738
