# x,p
6.232,28.044
-9.769,-40.963
-8.813,-39.660
-4.481,-20.162
-9.267,-38.699
8.189,36.851
-2.107,-6.480
-1.302,-5.857
-6.507,-26.282
-1.959,-8.816
6.831,30.741
7.463,33.585
-8.070,-33.315
4.794,21.572
8.029,36.131
5.878,29.451
6.259,29.451
-0.435,1.041
6.671,30.021
1.201,8.404
5.130,23.086
6.733,30.299
2.383,13.725
0.087,3.392
5.081,22.865
-8.687,-36.091
-7.325,-32.964
-6.271,-28.218
-9.824,-41.207
-3.190,-14.355
-3.808,-14.355
6.203,27.911
8.516,38.321
-0.000,3.000
0.025,3.000
-8.773,-36.477
-5.677,-25.546
-6.070,-25.546
-2.488,-11.196
2.009,9.043
-6.189,-24.851
-4.412,-19.854
-4.801,-19.854
4.414,19.863
-4.313,-16.409
-1.726,-7.769
1.774,7.983
1.158,7.983
-5.914,-23.614
-0.351,-1.580
-7.146,-29.158
-2.482,-11.168
7.139,32.127
0.181,3.815
4.655,20.948
7.121,32.044
3.850,20.324
-4.947,-19.261
4.553,20.488
4.442,20.488
-5.389,-21.250
8.810,39.646
6.008,30.036
-0.954,-1.294
3.119,14.035
-2.253,-7.139
-0.224,-1.007
-4.176,-15.790
9.940,44.728
0.128,3.577
-4.577,-17.597
-9.973,-41.881
7.499,33.745
4.194,21.874
8.017,36.075
3.711,19.699
8.045,36.205
-6.067,-24.300
4.462,20.078
4.752,21.385
3.926,20.667
-4.342,-16.540
1.697,7.635
-6.175,-24.786
4.541,20.435
8.191,36.859
0.393,4.770
-1.089,-1.899
0.874,3.931
-5.100,-19.950
0.533,2.401
8.492,38.216
2.577,14.596
-0.585,0.367
0.073,0.367
6.155,27.696
0.843,6.795
-2.183,-6.826
-9.153,-38.189
-6.832,-30.746
