# x,p
6.404,28.820
3.231,21.041
-5.458,-18.059
-4.192,-18.059
-4.827,-18.059
-6.006,-20.526
4.339,19.525
0.501,8.756
6.872,30.925
2.350,17.076
-5.847,-19.811
-0.395,-1.778
4.036,18.161
4.885,21.982
-1.575,-0.586
9.458,42.563
6.152,34.185
-3.309,-8.390
-6.846,-24.309
-0.934,-4.204
0.021,0.094
4.750,21.376
7.792,35.066
-4.684,-14.578
6.507,29.282
2.539,17.926
-8.507,-31.783
-1.985,-8.932
-2.620,-8.932
-7.130,-25.584
-8.090,-29.903
7.927,35.670
-9.085,-34.383
4.577,20.597
3.171,20.597
-5.203,-16.912
4.032,18.145
-7.128,-25.576
-0.142,-0.639
-8.310,-30.893
5.760,25.921
-5.409,-17.839
0.381,1.713
-3.627,-9.822
-8.557,-32.007
-6.904,-31.068
-4.755,-21.398
-8.734,-32.803
-1.663,-7.484
-0.472,-2.126
8.203,36.912
-6.208,-21.434
-8.033,-29.649
6.074,27.331
1.734,14.302
-5.018,-16.083
-7.615,-27.768
6.759,30.415
-6.540,-22.932
-4.180,-18.810
-0.465,-2.091
-6.505,-22.773
6.363,28.632
5.089,28.632
9.758,43.911
4.311,25.899
2.222,16.498
2.130,16.085
4.469,20.111
0.917,10.626
-6.755,-23.898
-3.756,-16.903
4.046,18.208
3.418,18.208
-6.597,-23.187
4.348,19.568
9.003,40.513
1.833,14.749
8.180,36.810
-1.041,1.818
2.717,12.228
-5.528,-18.377
-9.687,-37.092
3.269,14.709
8.388,37.744
7.687,37.744
3.620,22.791
-7.888,-28.995
1.553,6.990
-8.948,-33.765
8.106,36.477
2.805,19.123
5.601,25.204
-3.460,-9.069
-0.827,-3.723
-3.635,-9.858
5.402,24.309
5.518,24.832
-2.194,-3.375
-6.024,-20.609
