# x,p
5.261,23.676
-3.009,-3.540
-4.143,-8.642
-1.096,-4.933
-6.559,-19.517
-9.874,-34.431
9.723,43.755
-5.640,-15.381
-0.683,-3.076
-6.045,-17.201
4.281,19.266
6.523,29.352
5.767,29.352
2.248,20.116
-7.019,-21.583
-5.255,-21.583
-4.153,-18.690
0.065,0.294
1.720,7.738
4.542,20.441
-0.564,7.460
1.300,7.460
-1.687,2.410
0.532,2.410
-4.746,-11.357
-2.378,-10.700
-3.136,-10.700
-4.752,-11.383
-5.640,-15.382
-9.479,-32.654
6.000,26.999
-9.952,-34.784
-4.026,-18.117
2.464,11.089
-0.266,8.804
-4.725,-11.263
-7.521,-23.846
4.634,20.851
0.853,13.838
-0.677,6.952
5.003,22.511
-1.441,3.516
2.458,11.063
-6.539,-19.425
-0.242,-1.090
-4.479,-10.154
4.669,21.011
-2.795,-2.579
5.217,23.475
2.256,20.153
6.374,28.683
-8.409,-27.840
1.692,7.612
-1.421,3.606
-8.200,-26.902
5.740,25.830
6.203,27.914
-2.260,-0.171
5.732,25.795
4.123,25.795
8.586,38.636
8.445,38.636
3.050,23.725
8.885,39.981
-9.240,-31.582
-3.629,-16.330
-2.642,-11.891
7.375,33.188
-5.719,-15.736
-4.346,-15.736
2.875,12.937
2.994,13.473
1.003,13.473
6.928,31.175
1.712,17.705
-5.646,-15.405
5.537,24.918
-7.754,-24.891
3.873,17.430
4.013,18.059
3.170,18.059
-5.950,-16.777
2.320,10.441
-2.511,-1.298
6.318,28.430
-1.698,2.357
0.311,2.357
9.649,43.421
-7.095,-21.928
2.901,13.053
3.015,13.569
9.277,41.746
6.656,39.951
-1.636,2.639
2.763,12.432
-0.121,9.458
-5.018,-12.581
-4.793,-12.581
9.215,41.469
0.331,11.488
