# x,p
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,0.000
-3.120,0.000
-3.717,0.000
-4.298,0.000
-4.862,0.000
-5.406,0.000
-5.929,0.000
-6.428,0.000
-6.901,-0.702
-7.346,-2.038
-7.761,-3.284
-8.146,-4.437
-8.497,-5.492
-8.815,-6.444
-9.096,-7.289
-9.341,-8.024
-9.549,-8.647
-9.718,-9.154
-9.848,-9.544
-9.938,-9.815
-9.989,-9.966
-9.999,-9.996
-9.969,-9.996
-9.898,-9.996
-9.788,-9.996
-9.638,-9.996
-9.450,-9.996
-9.224,-9.996
-8.960,-9.996
-8.660,-9.996
-8.326,-9.996
-7.958,-9.996
-7.557,-9.996
-7.127,-9.996
-6.668,-9.996
-6.182,-9.996
-5.671,-9.996
-5.137,-9.996
-4.582,-9.996
-4.009,-9.996
-3.420,-9.996
-2.817,-8.452
-2.203,-6.609
-1.580,-4.740
-0.951,-2.852
-0.317,-0.952
0.317,0.952
0.951,2.852
1.580,4.740
2.203,6.609
2.817,8.452
3.420,10.261
4.009,12.028
4.582,13.747
5.137,15.410
5.671,17.012
6.182,18.545
6.668,20.003
7.127,21.381
7.557,22.672
7.958,23.873
8.326,24.977
8.660,25.981
8.960,26.880
9.224,27.671
9.450,28.350
9.638,28.915
9.788,29.364
9.898,29.695
9.969,29.906
9.999,29.996
9.989,29.996
9.938,29.996
9.848,29.996
9.718,29.996
9.549,29.996
9.341,29.996
9.096,29.996
8.815,29.996
8.497,29.996
8.146,29.996
7.761,29.996
7.346,29.996
6.901,29.996
6.428,29.996
5.929,29.996
5.406,29.996
4.862,29.996
4.298,29.996
3.717,29.996
3.120,29.361
2.511,27.534
1.893,25.678
1.266,23.798
0.634,21.903
0.000,20.000
-0.000,20.000
-0.317,19.049
-0.633,18.101
-0.946,17.161
-1.256,16.233
-1.560,15.319
-1.858,14.425
-2.149,13.553
-2.431,12.707
-2.703,11.890
-2.965,11.106
-3.214,10.358
-3.450,9.649
-3.673,8.981
-3.881,8.358
-4.073,7.781
-4.249,7.254
-4.407,6.778
-4.548,6.356
-4.671,5.988
-4.775,5.676
-4.859,5.423
-4.924,5.228
-4.969,5.092
-4.994,5.017
-4.999,5.002
-4.984,5.002
-4.949,5.002
-4.894,5.002
-4.819,5.002
-4.725,5.002
-4.612,5.002
-4.480,5.002
-4.330,5.002
-4.163,5.002
-3.979,5.002
-3.779,5.002
-3.563,5.002
-3.334,5.002
-3.091,5.002
-2.835,5.002
-2.568,5.002
-2.291,5.002
-2.005,5.002
-1.710,5.002
-1.409,5.002
-1.102,5.002
-0.790,5.002
-0.475,5.002
-0.159,5.002
0.159,5.002
0.475,5.002
0.790,5.002
1.102,5.002
1.409,5.002
1.710,5.130
2.005,6.014
2.291,6.873
2.568,7.705
2.835,8.506
3.091,9.272
3.334,10.002
3.563,10.690
3.779,11.336
3.979,11.936
4.163,12.489
4.330,12.990
4.480,13.440
4.612,13.835
4.725,14.175
4.819,14.458
4.894,14.682
4.949,14.847
4.984,14.953
4.999,14.998
4.994,14.998
4.969,14.998
4.924,14.998
4.859,14.998
4.775,14.998
4.671,14.998
4.548,14.998
4.407,14.998
4.249,14.998
4.073,14.998
3.881,14.998
3.673,14.998
3.450,14.998
3.214,14.998
2.965,14.998
2.703,14.998
2.431,14.998
2.149,14.998
1.858,14.998
1.560,14.998
1.256,14.998
0.946,14.998
0.633,14.998
0.317,14.998
0.000,14.998
