# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,-0.678
-2.511,-2.534
-3.120,-4.361
-3.717,-6.150
-4.298,-7.894
-4.862,-9.586
-5.406,-11.219
-5.929,-12.787
-6.428,-14.284
-6.901,-15.702
-7.346,-17.038
-7.761,-18.284
-8.146,-19.437
-8.497,-20.492
-8.815,-21.444
-9.096,-22.289
-9.341,-23.024
-9.549,-23.647
-9.718,-24.154
-9.848,-24.544
-9.938,-24.815
-9.989,-24.966
-9.999,-24.996
-9.969,-24.996
-9.898,-24.996
-9.788,-24.996
-9.638,-24.996
-9.450,-24.996
-9.224,-24.996
-8.960,-24.996
-8.660,-24.996
-8.326,-24.977
-7.958,-23.873
-7.557,-22.672
-7.127,-21.381
-6.668,-20.003
-6.182,-18.545
-5.671,-17.012
-5.137,-15.410
-4.582,-13.747
-4.009,-12.028
-3.420,-10.261
-2.817,-8.452
-2.203,-6.609
-1.580,-4.740
-0.951,-2.852
-0.317,-0.952
0.317,0.952
0.951,2.852
1.580,4.740
2.203,6.609
2.817,8.452
3.420,10.261
4.009,12.028
4.582,13.747
5.137,15.410
5.671,17.012
6.182,18.545
6.668,20.003
7.127,21.381
7.557,22.672
7.958,23.873
8.326,24.977
8.660,25.981
8.960,26.880
9.224,27.671
9.450,28.350
9.638,28.915
9.788,29.364
9.898,29.695
9.969,29.906
9.999,29.996
9.989,29.996
9.938,29.996
9.848,29.996
9.718,29.996
9.549,29.996
9.341,29.996
9.096,29.996
8.815,29.996
8.497,29.996
8.146,29.437
7.761,28.284
7.346,27.038
6.901,25.702
6.428,24.284
5.929,22.787
5.406,21.219
4.862,19.586
4.298,17.894
3.717,16.150
3.120,14.361
2.511,12.534
1.893,10.678
1.266,8.798
0.634,6.903
0.000,5.000
-0.000,5.000
-0.317,4.049
-0.633,3.101
-0.946,2.161
-1.256,1.233
-1.560,0.319
-1.858,-0.575
-2.149,-1.447
-2.431,-2.293
-2.703,-3.110
-2.965,-3.894
-3.214,-4.642
-3.450,-5.351
-3.673,-6.019
-3.881,-6.642
-4.073,-7.219
-4.249,-7.746
-4.407,-8.222
-4.548,-8.644
-4.671,-9.012
-4.775,-9.324
-4.859,-9.577
-4.924,-9.772
-4.969,-9.908
-4.994,-9.983
-4.999,-9.998
-4.984,-9.998
-4.949,-9.998
-4.894,-9.998
-4.819,-9.998
-4.725,-9.998
-4.612,-9.998
-4.480,-9.998
-4.330,-9.998
-4.163,-9.998
-3.979,-9.998
-3.779,-9.998
-3.563,-9.998
-3.334,-9.998
-3.091,-9.272
-2.835,-8.506
-2.568,-7.705
-2.291,-6.873
-2.005,-6.014
-1.710,-5.130
-1.409,-4.226
-1.102,-3.305
-0.790,-2.370
-0.475,-1.426
-0.159,-0.476
0.159,0.476
0.475,1.426
0.790,2.370
1.102,3.305
1.409,4.226
1.710,5.130
2.005,6.014
2.291,6.873
2.568,7.705
2.835,8.506
3.091,9.272
3.334,10.002
3.563,10.690
3.779,11.336
3.979,11.936
4.163,12.489
4.330,12.990
4.480,13.440
4.612,13.835
4.725,14.175
4.819,14.458
4.894,14.682
4.949,14.847
4.984,14.953
4.999,14.998
4.994,14.998
4.969,14.998
4.924,14.998
4.859,14.998
4.775,14.998
4.671,14.998
4.548,14.998
4.407,14.998
4.249,14.998
4.073,14.998
3.881,14.998
3.673,14.998
3.450,14.998
3.214,14.642
2.965,13.894
2.703,13.110
2.431,12.293
2.149,11.447
1.858,10.575
1.560,9.681
1.256,8.767
0.946,7.839
0.633,6.899
0.317,5.951
0.000,5.000
