# x,p
-4.547,0.000
-2.868,0.000
5.768,11.537
0.256,10.512
2.593,10.512
-1.368,7.265
8.299,16.598
-2.649,4.703
1.465,4.703
-5.755,-1.509
-7.775,-5.550
1.086,2.173
1.770,3.540
-8.315,-6.629
0.839,1.678
4.588,9.176
3.796,9.176
-6.910,-3.819
8.677,17.354
8.345,17.354
-7.987,-5.973
3.430,6.860
-4.239,1.521
2.722,5.445
-1.194,5.445
5.336,10.671
8.694,17.388
3.035,16.069
5.167,16.069
-6.279,-2.558
7.250,14.500
9.331,18.661
-0.768,8.465
-7.352,-4.704
-1.937,-3.874
-0.862,-1.724
6.097,12.193
-3.979,2.042
4.694,9.388
-1.054,7.891
-6.157,-2.314
8.406,16.811
3.343,16.685
8.171,16.685
9.510,19.020
-7.638,-5.275
-5.700,-5.275
2.198,4.397
3.500,7.000
-7.306,-4.612
3.623,7.246
3.752,7.504
-3.048,3.903
-0.677,3.903
-3.463,3.073
3.500,7.001
4.266,8.531
9.042,18.085
1.914,13.827
4.449,13.827
7.002,14.005
1.747,13.494
-0.612,8.777
-7.517,-5.035
0.414,0.828
3.589,7.178
-5.558,-1.116
6.083,12.166
6.293,12.586
-7.119,-4.237
0.717,1.435
-5.149,-0.298
-9.556,-9.112
9.182,18.363
-9.342,-8.683
-3.491,-6.982
-6.748,-6.982
6.303,12.606
4.467,12.606
-5.337,-0.675
-8.176,-6.352
-3.507,-6.352
-0.504,-1.008
-6.570,-3.140
-1.728,-3.140
2.899,5.799
2.261,5.799
-2.318,5.365
3.049,6.098
6.137,12.273
-1.742,6.517
2.955,6.517
-3.891,2.217
-5.729,-1.458
2.573,5.145
6.047,12.094
1.138,12.094
4.333,12.094
2.324,12.094
-9.523,-9.045
