# x,p
-2.271,0.000
-7.422,-15.265
-0.423,-1.268
-4.948,-7.845
8.616,25.849
1.891,12.672
-2.782,-1.347
4.166,12.498
8.306,24.919
-5.505,-9.514
4.229,12.688
8.979,26.937
-8.003,-17.009
8.085,24.255
4.454,20.363
-5.548,-9.643
4.075,12.224
-2.274,0.179
6.101,18.304
-0.795,4.615
-8.949,-19.847
4.740,14.219
3.222,14.219
-2.972,-1.917
-0.473,-1.419
0.598,1.793
6.212,18.636
0.342,8.026
-0.069,6.793
8.618,25.853
1.943,12.830
-8.451,-18.353
-5.009,-15.027
-1.041,-3.123
-3.779,-4.337
-9.892,-22.676
8.829,26.488
-5.845,-10.536
7.429,22.288
5.394,22.288
-5.683,-10.049
5.063,15.188
-9.877,-22.631
3.956,11.869
0.155,7.465
-1.429,2.714
-5.983,-10.950
-8.490,-18.470
8.501,25.502
-0.754,4.737
-4.212,-5.637
-5.160,-8.481
6.327,18.981
-5.055,-8.166
7.585,22.756
7.320,22.756
1.730,12.189
-5.839,-10.517
5.021,15.063
3.412,15.063
-0.844,4.468
6.968,20.904
-0.089,6.733
5.644,16.933
-6.034,-11.103
-7.877,-16.630
-0.203,-0.610
0.736,2.207
9.378,28.135
5.029,22.087
-2.396,-0.189
4.626,13.878
-2.599,-0.797
1.947,5.841
2.727,8.182
-4.052,-5.157
2.103,6.308
-6.894,-13.683
-5.103,-13.683
0.041,0.124
-6.131,-11.394
0.989,2.966
8.450,25.349
6.086,25.258
8.049,25.258
8.343,25.258
2.203,13.608
-6.696,-13.087
7.145,21.436
-7.030,-14.090
-5.880,-14.090
-8.504,-18.513
8.303,24.909
-9.060,-20.179
-2.459,-7.378
0.059,0.178
3.909,11.726
9.705,29.116
2.797,15.392
-2.049,0.852
