# x,p
-7.527.,-7.527.
8.345.,8.345.
-9.223.,-4.223.
2.738.,2.738.
-5.592.,-0.592.
5.679.,5.679.
-3.847.,1.153.
-9.924.,-4.924.
5.225.,5.225.
6.667.,6.667.
0.313.,5.313.
-6.105.,-1.105.
8.448.,8.448.
9.604.,9.604.
-5.255.,-0.255.
-6.900.,-1.900.
-7.362.,-2.362.
5.765.,5.765.
-3.125.,1.875.
-3.891.,1.109.
-6.153.,-1.153.
-3.831.,-1.153.
2.776.,2.776.
7.446.,7.446.
-5.382.,-0.382.
-8.180.,-3.180.
-6.564.,-3.180.
4.337.,4.337.
-2.280.,2.720.
8.158.,8.158.
-3.890.,1.110.
4.873.,4.873.
-3.970.,1.030.
-6.996.,-1.996.
4.188.,4.188.
7.941.,7.941.
1.793.,6.793.
2.198.,6.793.
-8.140.,-3.140.
2.638.,2.638.
7.762.,7.762.
7.926.,7.926.
6.549.,7.926.
-7.275.,-2.275.
8.604.,8.604.
-8.469.,-3.469.
8.202.,8.202.
5.101.,8.202.
3.775.,8.202.
-9.102.,-4.102.
1.710.,1.710.
5.903.,5.903.
4.243.,5.903.
8.149.,8.149.
9.415.,9.415.
8.262.,9.415.
8.525.,9.415.
5.229.,9.415.
9.323.,9.415.
-8.190.,-3.190.
8.110.,8.110.
4.658.,8.110.
-0.241.,4.759.
-1.160.,3.840.
-1.203.,3.797.
-1.280.,3.720.
2.584.,3.720.
8.372.,8.372.
3.498.,8.372.
6.147.,8.372.
0.188.,5.188.
4.169.,5.188.
-9.838.,-4.838.
-5.190.,-4.838.
9.401.,9.401.
-0.544.,4.456.
-2.443.,2.557.
0.261.,2.557.
4.146.,4.146.
6.932.,6.932.
5.995.,6.932.
-6.479.,-1.479.
-3.530.,-1.479.
-3.318.,-1.479.
-3.982.,-1.479.
2.772.,2.772.
3.005.,3.005.
-6.760.,-1.760.
-2.057.,-1.760.
-7.545.,-2.545.
-9.743.,-4.743.
-0.879.,-0.879.
5.752.,5.752.
-6.983.,-1.983.
0.409.,0.409.
-0.157.,0.409.
9.899.,9.899.
4.291.,9.291.
-3.999.,1.001.
9.985.,9.985.
8.138.,9.985.
9.628.,9.985.
1.678.,6.678.
-7.936.,-2.936.
-1.590.,-1.590.
-9.250.,-4.250.
8.461.,8.461.
8.489.,8.489.
-7.225.,-2.225.
-3.341.,-2.225.
-3.085.,-2.225.
7.556.,7.556.
3.379.,7.556.
-7.724.,-2.724.
4.981.,4.981.
-7.062.,-2.062.
9.627.,9.627.
-0.659.,4.341.
2.951.,4.341.
1.094.,4.341.
1.756.,4.341.
1.125.,4.341.
-0.527.,4.341.
9.617.,9.617.
-5.517.,-0.517.
5.727.,5.727.
6.097.,6.097.
-1.593.,3.407.
1.031.,3.407.
0.403.,3.407.
-7.283.,-2.283.
8.233.,8.233.
-5.701.,-0.701.
4.152.,4.152.
-6.250.,-1.250.
1.838.,1.838.
8.224.,8.224.
8.887.,8.887.
4.033.,8.887.
2.622.,7.622.
1.381.,6.381.
9.715.,9.715.
-5.124.,-0.124.
-1.036.,-0.124.
-6.628.,-1.628.
6.968.,6.968.
3.799.,6.968.
4.125.,6.968.
0.425.,5.425.
5.905.,5.905.
8.258.,8.258.
-0.794.,4.206.
4.900.,4.900.
1.841.,4.900.
-6.407.,-1.407.
2.480.,2.480.
-4.299.,0.701.
8.598.,8.598.
-8.592.,-3.592.
-6.004.,-3.592.
1.790.,1.790.
-4.569.,0.431.
-7.052.,-2.052.
-1.301.,-1.301.
2.588.,2.588.
2.656.,2.656.
3.116.,3.116.
-8.633.,-3.633.
1.532.,1.532.
-3.081.,1.532.
-1.497.,1.532.
8.086.,8.086.
0.160.,5.160.
7.852.,7.852.
3.739.,7.852.
9.654.,9.654.
8.198.,9.654.
-4.034.,0.966.
2.352.,2.352.
-8.550.,-3.550.
1.437.,1.437.
3.178.,3.178.
7.089.,7.089.
2.057.,7.057.
-5.319.,-0.319.
6.202.,6.202.
0.204.,5.204.
5.039.,5.204.
-0.965.,4.035.
0.311.,4.035.
-3.742.,1.258.
3.644.,3.644.
-8.216.,-3.216.
-3.309.,-3.216.
-9.142.,-4.142.
-5.249.,-4.142.
-1.696.,-1.696.
1.595.,1.595.
4.478.,4.478.
-2.938.,2.062.
-8.154.,-3.154.
5.459.,5.459.
-0.336.,4.664.
-1.831.,3.169.
-6.698.,-1.698.
8.042.,8.042.
6.298.,8.042.
7.791.,8.042.
1.249.,6.249.
4.201.,6.249.
1.650.,6.249.
-4.940.,0.060.
-8.028.,-3.028.
7.855.,7.855.
6.766.,7.855.
2.364.,7.364.
8.212.,8.212.
1.245.,6.245.
-0.087.,4.913.
-9.091.,-4.091.
8.732.,8.732.
-6.637.,-1.637.
9.478.,9.478.
2.518.,7.518.
9.877.,9.877.
0.226.,5.226.
3.602.,5.226.
0.330.,5.226.
-3.209.,1.791.
8.792.,8.792.
8.726.,8.792.
-6.311.,-1.311.
-5.882.,-1.311.
-5.611.,-1.311.
5.831.,5.831.
1.469.,5.831.
-5.269.,-0.269.
-8.528.,-3.528.
-7.844.,-3.528.
-9.162.,-4.162.
5.838.,5.838.
-2.241.,2.759.
1.127.,2.759.
7.219.,7.219.
-7.837.,-2.837.
-2.977.,-2.837.
7.523.,7.523.
-5.051.,-0.051.
-1.454.,-0.051.
-7.417.,-2.417.
2.534.,2.534.
5.613.,5.613.
4.573.,5.613.
-9.254.,-4.254.
9.848.,9.848.
-2.165.,2.835.
-2.368.,2.632.
-6.027.,-1.027.
-2.546.,-1.027.
9.561.,9.561.
8.227.,9.561.
4.596.,9.561.
5.072.,9.561.
-5.017.,-0.017.
3.350.,3.350.
-6.640.,-1.640.
1.482.,1.482.
-6.340.,-1.340.
2.501.,2.501.
8.445.,8.445.
2.034.,7.034.
-0.162.,4.838.
2.904.,4.838.
-2.901.,2.099.
3.729.,3.729.
1.385.,3.729.
8.962.,8.962.
4.705.,8.962.
9.746.,9.746.
-6.197.,-1.197.
-6.202.,-1.202.
1.203.,1.203.
-1.619.,1.203.
3.954.,3.954.
8.792.,8.792.
-2.912.,2.088.
-3.427.,1.573.
6.884.,6.884.
-1.031.,3.969.
-7.393.,-2.393.
-8.609.,-3.609.
4.117.,4.117.
-4.260.,0.740.
2.816.,2.816.
-4.776.,0.224.
9.564.,9.564.
7.282.,9.564.
2.006.,7.006.
6.752.,7.006.
-7.903.,-2.903.
1.486.,1.486.
-0.389.,1.486.
-8.619.,-3.619.
8.502.,8.502.
-0.071.,4.929.
3.465.,4.929.
1.924.,4.929.
8.165.,8.165.
-2.831.,2.169.
1.350.,2.169.
-8.492.,-3.492.
1.240.,1.240.
-9.930.,-4.930.
2.049.,2.049.
7.963.,7.963.
7.293.,7.963.
3.578.,7.963.
-8.287.,-3.287.
7.641.,7.641.
1.125.,6.125.
-6.400.,-1.400.
-4.366.,-1.400.
-8.210.,-3.210.
-3.410.,-3.210.
5.184.,5.184.
-1.062.,3.938.
8.025.,8.025.
-0.711.,4.289.
9.440.,9.440.
7.301.,9.440.
0.196.,5.196.
6.734.,6.734.
8.935.,8.935.
7.838.,8.935.
1.645.,6.645.
9.071.,9.071.
9.651.,9.651.
1.636.,6.636.
0.481.,5.481.
4.692.,5.481.
-5.027.,-0.027.
4.582.,4.582.
-7.141.,-2.141.
-5.866.,-2.141.
4.311.,4.311.
-7.309.,-2.309.
-1.789.,-1.789.
2.249.,2.249.
6.114.,6.114.
-2.950.,2.050.
5.900.,5.900.
6.441.,6.441.
8.605.,8.605.
8.891.,8.891.
9.486.,9.486.
-8.155.,-3.155.
-2.819.,-2.819.
-5.913.,-2.819.
-9.644.,-4.644.
5.662.,5.662.
-9.080.,-4.080.
1.735.,1.735.
-8.620.,-3.620.
4.360.,4.360.
9.308.,9.308.
3.517.,8.517.
-0.669.,4.331.
-5.070.,-0.070.
-1.567.,-0.070.
-1.354.,-0.070.
8.516.,8.516.
5.713.,8.516.
-0.307.,4.693.
0.365.,4.693.
-9.512.,-4.512.
-2.422.,-2.422.
-6.369.,-2.422.
-9.610.,-4.610.
7.194.,7.194.
-8.194.,-3.194.
-0.800.,-0.800.
6.601.,6.601.
0.622.,5.622.
2.085.,5.622.
-4.543.,0.457.
8.140.,8.140.
-2.018.,2.982.
6.604.,6.604.
-5.376.,-0.376.
9.392.,9.392.
1.246.,6.246.
6.719.,6.719.
7.080.,7.080.
1.662.,6.662.
4.606.,6.662.
-6.030.,-1.030.
-9.467.,-4.467.
4.179.,4.179.
-7.771.,-2.771.
4.971.,4.971.
8.812.,8.812.
3.300.,8.300.
-8.276.,-3.276.
-8.951.,-3.951.
2.945.,2.945.
4.665.,4.665.
-7.357.,-2.357.
1.431.,1.431.
-3.460.,1.431.
-6.127.,-1.127.
-0.643.,-0.643.
-5.968.,-0.968.
-4.911.,-0.968.
-7.615.,-2.615.
9.814.,9.814.
1.296.,6.296.
-3.822.,1.178.
6.699.,6.699.
-0.924.,4.076.
-5.253.,-0.253.
-2.527.,-0.253.
2.432.,2.432.
4.018.,4.018.
-6.367.,-1.367.
8.700.,8.700.
-0.118.,4.882.
2.290.,4.882.
6.448.,6.448.
-1.363.,3.637.
6.075.,6.075.
3.569.,6.075.
5.901.,6.075.
4.410.,6.075.
-0.733.,4.267.
-5.439.,-0.439.
4.896.,4.896.
2.746.,4.896.
-1.561.,3.439.
5.595.,5.595.
8.448.,8.448.
4.651.,8.448.
4.652.,8.448.
6.528.,8.448.
0.038.,5.038.
-3.532.,1.468.
-4.661.,0.339.
0.064.,0.339.
5.515.,5.515.
-3.901.,1.099.
7.952.,7.952.
8.131.,8.131.
-7.006.,-2.006.
0.382.,0.382.
-9.291.,-4.291.
-8.592.,-4.291.
2.126.,2.126.
-2.078.,2.126.
-5.438.,-0.438.
8.065.,8.065.
2.760.,7.760.
3.510.,7.760.
7.881.,7.881.
7.797.,7.881.
-4.120.,0.880.
0.598.,0.880.
9.805.,9.805.
3.187.,8.187.
-4.583.,0.417.
4.624.,4.624.
-2.951.,2.049.
9.912.,9.912.
-6.820.,-1.820.
9.572.,9.572.
-9.330.,-4.330.
1.804.,1.804.
3.262.,3.262.
3.846.,3.846.
-2.672.,2.328.
9.026.,9.026.
5.264.,9.026.
6.549.,9.026.
0.300.,5.300.
-1.929.,3.071.
9.332.,9.332.
-6.008.,-1.008.
1.660.,1.660.
-7.125.,-2.125.
-7.163.,-2.163.
-8.976.,-3.976.
-9.251.,-4.251.
-2.171.,-2.171.
8.352.,8.352.
-8.799.,-3.799.
5.228.,5.228.
1.164.,5.228.
6.610.,6.610.
6.006.,6.610.
7.280.,7.280.
3.700.,7.280.
-8.900.,-3.900.
