# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,0.000
-3.120,0.000
-3.717,0.000
-4.298,0.000
-4.862,0.000
-5.406,0.000
-5.929,0.000
-6.428,0.000
-6.901,0.000
-7.346,0.000
-7.761,0.000
-8.146,0.000
-8.497,0.000
-8.815,0.000
-9.096,0.000
-9.341,0.000
-9.549,0.000
-9.718,0.000
-9.848,0.000
-9.938,0.000
-9.989,0.000
-9.999,0.000
-9.969,0.000
-9.898,0.000
-9.788,0.000
-9.638,0.000
-9.450,0.000
-9.224,0.000
-8.960,0.000
-8.660,0.000
-8.326,0.000
-7.958,0.000
-7.557,0.000
-7.127,0.000
-6.668,0.000
-6.182,0.000
-5.671,0.000
-5.137,0.000
-4.582,0.000
-4.009,0.000
-3.420,0.000
-2.817,0.000
-2.203,0.000
-1.580,0.000
-0.951,0.000
-0.317,0.000
0.317,0.317
0.951,0.951
1.580,1.580
2.203,2.203
2.817,2.817
3.420,3.420
4.009,4.009
4.582,4.582
5.137,5.137
5.671,5.671
6.182,6.182
6.668,6.668
7.127,7.127
7.557,7.557
7.958,7.958
8.326,8.326
8.660,8.660
8.960,8.960
9.224,9.224
9.450,9.450
9.638,9.638
9.788,9.788
9.898,9.898
9.969,9.969
9.999,9.999
9.989,9.999
9.938,9.999
9.848,9.999
9.718,9.999
9.549,9.999
9.341,9.999
9.096,9.999
8.815,9.999
8.497,9.999
8.146,9.999
7.761,9.999
7.346,9.999
6.901,9.999
6.428,9.999
5.929,9.999
5.406,9.999
4.862,9.999
4.298,9.999
3.717,9.999
3.120,9.999
2.511,9.999
1.893,9.999
1.266,9.999
0.634,9.999
0.000,9.999
-0.000,9.999
-0.317,9.999
-0.633,9.999
-0.946,9.999
-1.256,9.999
-1.560,9.999
-1.858,9.999
-2.149,9.999
-2.431,9.999
-2.703,9.999
-2.965,9.999
-3.214,9.999
-3.450,9.999
-3.673,9.999
-3.881,9.999
-4.073,9.999
-4.249,9.999
-4.407,9.999
-4.548,9.999
-4.671,9.999
-4.775,9.999
-4.859,9.999
-4.924,9.999
-4.969,9.999
-4.994,9.999
-4.999,9.999
-4.984,9.999
-4.949,9.999
-4.894,9.999
-4.819,9.999
-4.725,9.999
-4.612,9.999
-4.480,9.999
-4.330,9.999
-4.163,9.999
-3.979,9.999
-3.779,9.999
-3.563,9.999
-3.334,9.999
-3.091,9.999
-2.835,9.999
-2.568,9.999
-2.291,9.999
-2.005,9.999
-1.710,9.999
-1.409,9.999
-1.102,9.999
-0.790,9.999
-0.475,9.999
-0.159,9.999
0.159,9.999
0.475,9.999
0.790,9.999
1.102,9.999
1.409,9.999
1.710,9.999
2.005,9.999
2.291,9.999
2.568,9.999
2.835,9.999
3.091,9.999
3.334,9.999
3.563,9.999
3.779,9.999
3.979,9.999
4.163,9.999
4.330,9.999
4.480,9.999
4.612,9.999
4.725,9.999
4.819,9.999
4.894,9.999
4.949,9.999
4.984,9.999
4.999,9.999
4.994,9.999
4.969,9.999
4.924,9.999
4.859,9.999
4.775,9.999
4.671,9.999
4.548,9.999
4.407,9.999
4.249,9.999
4.073,9.999
3.881,9.999
3.673,9.999
3.450,9.999
3.214,9.999
2.965,9.999
2.703,9.999
2.431,9.999
2.149,9.999
1.858,9.999
1.560,9.999
1.256,9.999
0.946,9.999
0.633,9.999
0.317,9.999
0.000,9.999
