# x,p
0.343,1.030
7.599,22.797
-1.040,-0.120
-8.521,-22.564
3.803,11.410
3.829,11.487
5.562,16.686
2.961,11.884
1.686,8.058
-0.139,2.582
4.862,14.586
6.559,19.677
-1.968,-2.905
8.082,24.247
1.301,6.902
-2.847,-5.540
-0.842,-2.525
2.844,8.532
-5.196,-12.589
3.756,11.269
0.036,3.109
-0.279,2.164
-2.034,-3.102
5.809,17.428
6.443,19.330
1.020,6.061
7.214,21.641
-7.643,-19.928
-8.642,-22.925
-6.474,-19.422
-3.495,-10.486
-8.994,-23.982
8.467,25.402
-6.566,-16.697
9.400,28.201
-2.455,-4.366
5.092,15.275
-0.065,2.804
9.598,28.795
5.153,18.460
-4.287,-9.861
-4.192,-9.861
-4.365,-10.096
6.430,19.291
-5.623,-13.868
-6.553,-16.658
-6.036,-16.658
3.360,10.080
-3.505,-7.516
-7.952,-20.857
-7.962,-20.887
5.067,15.200
7.180,21.541
-8.789,-23.368
-4.033,-12.099
3.857,11.572
-0.681,0.958
4.816,14.447
7.897,23.691
3.463,13.388
-3.327,-6.980
-2.111,-6.332
-8.320,-21.960
-9.555,-25.666
-3.315,-9.944
-5.900,-14.699
-8.497,-22.490
-1.979,-5.937
-8.477,-22.432
8.961,26.883
2.648,10.943
6.238,18.713
6.490,19.470
5.953,19.470
1.443,7.330
-7.327,-18.981
-3.941,-11.823
-4.199,-11.823
3.878,11.635
-1.941,-2.824
-4.468,-10.403
0.307,0.921
6.365,19.095
-4.943,-11.830
-7.250,-18.751
-3.626,-10.879
-6.498,-16.495
4.503,13.510
5.616,16.847
6.678,20.033
2.897,11.692
-0.434,1.698
2.026,6.078
3.601,10.804
-4.238,-9.715
-6.293,-15.880
-0.066,-0.197
9.779,29.338
3.807,14.421
0.333,3.998
