# x,p
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,0.000
-3.120,0.000
-3.717,0.000
-4.298,0.000
-4.862,0.000
-5.406,0.000
-5.929,0.000
-6.428,0.000
-6.901,0.000
-7.346,0.000
-7.761,0.000
-8.146,0.000
-8.497,0.000
-8.815,0.000
-9.096,-0.096
-9.341,-0.341
-9.549,-0.549
-9.718,-0.718
-9.848,-0.848
-9.938,-0.938
-9.989,-0.989
-9.999,-0.999
-9.969,-0.999
-9.898,-0.999
-9.788,-0.999
-9.638,-0.999
-9.450,-0.999
-9.224,-0.999
-8.960,-0.999
-8.660,-0.999
-8.326,-0.999
-7.958,-0.999
-7.557,-0.999
-7.127,-0.999
-6.668,-0.999
-6.182,-0.999
-5.671,-0.999
-5.137,-0.999
-4.582,-0.999
-4.009,-0.999
-3.420,-0.999
-2.817,-0.999
-2.203,-0.999
-1.580,-0.999
-0.951,-0.951
-0.317,-0.317
0.317,0.317
0.951,0.951
1.580,1.580
2.203,2.203
2.817,2.817
3.420,3.420
4.009,4.009
4.582,4.582
5.137,5.137
5.671,5.671
6.182,6.182
6.668,6.668
7.127,7.127
7.557,7.557
7.958,7.958
8.326,8.326
8.660,8.660
8.960,8.960
9.224,9.224
9.450,9.450
9.638,9.638
9.788,9.788
9.898,9.898
9.969,9.969
9.999,9.999
9.989,9.999
9.938,9.999
9.848,9.999
9.718,9.999
9.549,9.999
9.341,9.999
9.096,9.999
8.815,9.999
8.497,9.999
8.146,9.999
7.761,9.999
7.346,9.999
6.901,9.999
6.428,9.999
5.929,9.999
5.406,9.999
4.862,9.999
4.298,9.999
3.717,9.999
3.120,9.999
2.511,9.999
1.893,9.999
1.266,9.999
0.634,9.634
0.000,9.000
-0.000,9.000
-0.317,8.683
-0.633,8.367
-0.946,8.054
-1.256,7.744
-1.560,7.440
-1.858,7.142
-2.149,6.851
-2.431,6.569
-2.703,6.297
-2.965,6.035
-3.214,5.786
-3.450,5.550
-3.673,5.327
-3.881,5.119
-4.073,4.927
-4.249,4.751
-4.407,4.593
-4.548,4.452
-4.671,4.329
-4.775,4.225
-4.859,4.141
-4.924,4.076
-4.969,4.031
-4.994,4.006
-4.999,4.001
-4.984,4.001
-4.949,4.001
-4.894,4.001
-4.819,4.001
-4.725,4.001
-4.612,4.001
-4.480,4.001
-4.330,4.001
-4.163,4.001
-3.979,4.001
-3.779,4.001
-3.563,4.001
-3.334,4.001
-3.091,4.001
-2.835,4.001
-2.568,4.001
-2.291,4.001
-2.005,4.001
-1.710,4.001
-1.409,4.001
-1.102,4.001
-0.790,4.001
-0.475,4.001
-0.159,4.001
0.159,4.001
0.475,4.001
0.790,4.001
1.102,4.001
1.409,4.001
1.710,4.001
2.005,4.001
2.291,4.001
2.568,4.001
2.835,4.001
3.091,4.001
3.334,4.001
3.563,4.001
3.779,4.001
3.979,4.001
4.163,4.163
4.330,4.330
4.480,4.480
4.612,4.612
4.725,4.725
4.819,4.819
4.894,4.894
4.949,4.949
4.984,4.984
4.999,4.999
4.994,4.999
4.969,4.999
4.924,4.999
4.859,4.999
4.775,4.999
4.671,4.999
4.548,4.999
4.407,4.999
4.249,4.999
4.073,4.999
3.881,4.999
3.673,4.999
3.450,4.999
3.214,4.999
2.965,4.999
2.703,4.999
2.431,4.999
2.149,4.999
1.858,4.999
1.560,4.999
1.256,4.999
0.946,4.999
0.633,4.999
0.317,4.999
0.000,4.999
