# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,-1.697
-1.893,-4.516
-2.511,-7.302
-3.120,-10.042
-3.717,-12.725
-4.298,-15.341
-4.862,-17.879
-5.406,-20.329
-5.929,-22.681
-6.428,-24.925
-6.901,-27.054
-7.346,-29.057
-7.761,-30.927
-8.146,-32.656
-8.497,-34.238
-8.815,-35.665
-9.096,-36.933
-9.341,-38.037
-9.549,-38.971
-9.718,-39.732
-9.848,-40.316
-9.938,-40.723
-9.989,-40.949
-9.999,-40.994
-9.969,-40.994
-9.898,-40.994
-9.788,-40.994
-9.638,-40.994
-9.450,-40.994
-9.224,-40.994
-8.960,-40.320
-8.660,-38.971
-8.326,-37.466
-7.958,-35.809
-7.557,-34.009
-7.127,-32.071
-6.668,-30.005
-6.182,-27.817
-5.671,-25.518
-5.137,-23.115
-4.582,-20.620
-4.009,-18.042
-3.420,-15.391
-2.817,-12.678
-2.203,-9.914
-1.580,-7.110
-0.951,-4.278
-0.317,-1.428
0.317,1.428
0.951,4.278
1.580,7.110
2.203,9.914
2.817,12.678
3.420,15.391
4.009,18.042
4.582,20.620
5.137,23.115
5.671,25.518
6.182,27.817
6.668,30.005
7.127,32.071
7.557,34.009
7.958,35.809
8.326,37.466
8.660,38.971
8.960,40.320
9.224,41.506
9.450,42.525
9.638,43.373
9.788,44.046
9.898,44.542
9.969,44.858
9.999,44.994
9.989,44.994
9.938,44.994
9.848,44.994
9.718,44.994
9.549,44.994
9.341,44.994
9.096,44.933
8.815,43.665
8.497,42.238
8.146,40.656
7.761,38.927
7.346,37.057
6.901,35.054
6.428,32.925
5.929,30.681
5.406,28.329
4.862,25.879
4.298,23.341
3.717,20.725
3.120,18.042
2.511,15.302
1.893,12.516
1.266,9.697
0.634,6.854
0.000,4.000
-0.000,4.000
-0.317,2.573
-0.633,1.152
-0.946,-0.258
-1.256,-1.651
-1.560,-3.021
-1.858,-4.362
-2.149,-5.670
-2.431,-6.939
-2.703,-8.164
-2.965,-9.340
-3.214,-10.463
-3.450,-11.527
-3.673,-12.528
-3.881,-13.463
-4.073,-14.328
-4.249,-15.119
-4.407,-15.833
-4.548,-16.467
-4.671,-17.018
-4.775,-17.485
-4.859,-17.866
-4.924,-18.158
-4.969,-18.361
-4.994,-18.475
-4.999,-18.497
-4.984,-18.497
-4.949,-18.497
-4.894,-18.497
-4.819,-18.497
-4.725,-18.497
-4.612,-18.497
-4.480,-18.497
-4.330,-18.497
-4.163,-18.497
-3.979,-17.905
-3.779,-17.004
-3.563,-16.036
-3.334,-15.002
-3.091,-13.909
-2.835,-12.759
-2.568,-11.558
-2.291,-10.310
-2.005,-9.021
-1.710,-7.695
-1.409,-6.339
-1.102,-4.957
-0.790,-3.555
-0.475,-2.139
-0.159,-0.714
0.159,0.714
0.475,2.139
0.790,3.555
1.102,4.957
1.409,6.339
1.710,7.695
2.005,9.021
2.291,10.310
2.568,11.558
2.835,12.759
3.091,13.909
3.334,15.002
3.563,16.036
3.779,17.004
3.979,17.905
4.163,18.733
4.330,19.486
4.480,20.160
4.612,20.753
4.725,21.263
4.819,21.686
4.894,22.023
4.949,22.271
4.984,22.429
4.999,22.497
4.994,22.497
4.969,22.497
4.924,22.497
4.859,22.497
4.775,22.497
4.671,22.497
4.548,22.497
4.407,22.497
4.249,22.497
4.073,22.328
3.881,21.463
3.673,20.528
3.450,19.527
3.214,18.463
2.965,17.340
2.703,16.164
2.431,14.939
2.149,13.670
1.858,12.362
1.560,11.021
1.256,9.651
0.946,8.258
0.633,6.848
0.317,5.427
0.000,4.000
