# x,p
3.268,3.268
4.895,4.895
-6.087,-2.087
-6.839,-2.839
6.617,6.617
-7.978,-3.978
0.187,0.187
1.863,1.863
4.820,4.820
2.740,4.820
-2.685,1.315
4.953,4.953
-4.332,-0.332
-8.247,-4.247
0.781,0.781
-5.504,-1.504
-0.363,-0.363
9.247,9.247
7.411,9.247
1.389,5.389
6.670,6.670
7.670,7.670
6.238,7.670
-9.241,-5.241
7.624,7.624
-4.469,-0.469
-7.138,-3.138
-5.340,-3.138
-8.418,-4.418
8.427,8.427
6.795,8.427
4.650,8.427
-3.688,0.312
1.560,1.560
-2.225,1.560
8.143,8.143
-4.600,-0.600
2.122,2.122
5.042,5.042
-5.312,-1.312
-9.971,-5.971
0.365,0.365
4.799,4.799
5.133,5.133
-9.172,-5.172
-5.039,-5.039
2.208,2.208
-8.306,-4.306
-3.465,-3.465
-2.320,-2.320
4.834,4.834
-7.369,-3.369
1.599,1.599
4.745,4.745
-0.161,3.839
-8.961,-4.961
9.259,9.259
-8.954,-4.954
-4.792,-4.792
-0.011,-0.011
-6.128,-2.128
-9.629,-5.629
2.249,2.249
-3.115,0.885
-8.837,-4.837
-2.902,-2.902
-2.831,-2.831
-8.876,-4.876
3.368,3.368
-4.593,-0.593
-4.411,-0.593
7.276,7.276
2.255,6.255
-7.539,-3.539
-4.455,-3.539
4.542,4.542
7.885,7.885
-8.817,-4.817
-3.000,-3.000
-4.049,-3.000
3.961,3.961
-2.071,1.929
4.256,4.256
-1.553,2.447
6.245,6.245
-0.296,3.704
9.358,9.358
9.129,9.358
5.563,9.358
7.598,9.358
-0.206,3.794
-0.143,3.794
8.757,8.757
2.253,6.253
-1.997,2.003
9.650,9.650
-9.316,-5.316
6.444,6.444
5.111,6.444
-2.774,1.226
