# x,p
7.792,23.375
4.306,19.418
5.312,19.418
0.089,6.768
0.459,6.768
4.028,12.084
-8.844,-20.031
9.184,27.552
1.318,10.453
-1.855,0.934
-8.751,-19.752
-2.940,-8.820
5.446,16.339
-6.783,-13.848
7.767,23.302
-9.596,-22.288
6.134,18.401
7.035,21.106
7.932,23.797
-0.681,4.457
1.120,4.457
-4.342,-6.527
-6.946,-14.338
-0.141,-0.424
0.237,0.710
-7.387,-15.660
1.458,4.375
5.745,17.235
7.785,23.355
-4.636,-7.407
6.097,18.292
3.772,17.815
5.749,17.815
3.369,16.608
0.489,7.967
-8.143,-17.930
9.585,28.755
-5.595,-10.285
-4.012,-10.285
5.835,17.504
5.609,17.504
4.210,17.504
-4.936,-8.309
4.455,13.365
-3.519,-4.058
1.032,3.095
-8.691,-19.573
9.506,28.519
-4.915,-8.246
3.604,10.811
-6.562,-13.186
-0.209,-0.627
9.557,28.671
8.650,28.671
-1.118,3.147
5.115,15.344
-8.474,-18.922
-8.459,-18.922
-6.876,-18.922
3.680,11.039
3.269,11.039
-2.060,0.321
-6.657,-13.470
0.190,0.571
5.911,17.732
-0.457,5.129
8.753,26.260
5.115,21.846
-6.210,-12.130
-7.075,-14.725
6.504,19.511
0.171,7.014
9.420,28.261
8.243,28.261
4.108,18.823
-8.826,-19.977
1.402,4.205
-2.085,0.244
7.009,21.026
-4.967,-8.402
4.315,12.946
-0.341,5.476
4.740,14.221
-5.533,-10.099
1.630,4.890
2.954,8.862
-7.953,-17.360
-6.122,-17.360
4.873,14.618
-5.058,-8.673
4.060,12.179
-8.869,-20.106
0.881,2.644
-2.456,-0.867
1.785,5.354
-6.377,-12.632
7.937,23.810
-9.724,-22.673
-0.373,-1.119
7.254,21.762
