# x,p
-0.000,0.000
-0.634,-0.854
-1.266,-3.697
-1.893,-6.516
-2.511,-9.302
-3.120,-12.042
-3.717,-14.725
-4.298,-17.341
-4.862,-19.879
-5.406,-22.329
-5.929,-24.681
-6.428,-26.925
-6.901,-29.054
-7.346,-31.057
-7.761,-32.927
-8.146,-34.656
-8.497,-36.238
-8.815,-37.665
-9.096,-38.933
-9.341,-40.037
-9.549,-40.971
-9.718,-41.732
-9.848,-42.316
-9.938,-42.723
-9.989,-42.949
-9.999,-42.994
-9.969,-42.994
-9.898,-42.994
-9.788,-42.994
-9.638,-42.994
-9.450,-42.525
-9.224,-41.506
-8.960,-40.320
-8.660,-38.971
-8.326,-37.466
-7.958,-35.809
-7.557,-34.009
-7.127,-32.071
-6.668,-30.005
-6.182,-27.817
-5.671,-25.518
-5.137,-23.115
-4.582,-20.620
-4.009,-18.042
-3.420,-15.391
-2.817,-12.678
-2.203,-9.914
-1.580,-7.110
-0.951,-4.278
-0.317,-1.428
0.317,1.428
0.951,4.278
1.580,7.110
2.203,9.914
2.817,12.678
3.420,15.391
4.009,18.042
4.582,20.620
5.137,23.115
5.671,25.518
6.182,27.817
6.668,30.005
7.127,32.071
7.557,34.009
7.958,35.809
8.326,37.466
8.660,38.971
8.960,40.320
9.224,41.506
9.450,42.525
9.638,43.373
9.788,44.046
9.898,44.542
9.969,44.858
9.999,44.994
9.989,44.994
9.938,44.994
9.848,44.994
9.718,44.994
9.549,44.971
9.341,44.037
9.096,42.933
8.815,41.665
8.497,40.238
8.146,38.656
7.761,36.927
7.346,35.057
6.901,33.054
6.428,30.925
5.929,28.681
5.406,26.329
4.862,23.879
4.298,21.341
3.717,18.725
3.120,16.042
2.511,13.302
1.893,10.516
1.266,7.697
0.634,4.854
0.000,2.000
-0.000,2.000
-0.317,0.573
-0.633,-0.848
-0.946,-2.258
-1.256,-3.651
-1.560,-5.021
-1.858,-6.362
-2.149,-7.670
-2.431,-8.939
-2.703,-10.164
-2.965,-11.340
-3.214,-12.463
-3.450,-13.527
-3.673,-14.528
-3.881,-15.463
-4.073,-16.328
-4.249,-17.119
-4.407,-17.833
-4.548,-18.467
-4.671,-19.018
-4.775,-19.485
-4.859,-19.866
-4.924,-20.158
-4.969,-20.361
-4.994,-20.475
-4.999,-20.497
-4.984,-20.497
-4.949,-20.497
-4.894,-20.497
-4.819,-20.497
-4.725,-20.497
-4.612,-20.497
-4.480,-20.160
-4.330,-19.486
-4.163,-18.733
-3.979,-17.905
-3.779,-17.004
-3.563,-16.036
-3.334,-15.002
-3.091,-13.909
-2.835,-12.759
-2.568,-11.558
-2.291,-10.310
-2.005,-9.021
-1.710,-7.695
-1.409,-6.339
-1.102,-4.957
-0.790,-3.555
-0.475,-2.139
-0.159,-0.714
0.159,0.714
0.475,2.139
0.790,3.555
1.102,4.957
1.409,6.339
1.710,7.695
2.005,9.021
2.291,10.310
2.568,11.558
2.835,12.759
3.091,13.909
3.334,15.002
3.563,16.036
3.779,17.004
3.979,17.905
4.163,18.733
4.330,19.486
4.480,20.160
4.612,20.753
4.725,21.263
4.819,21.686
4.894,22.023
4.949,22.271
4.984,22.429
4.999,22.497
4.994,22.497
4.969,22.497
4.924,22.497
4.859,22.497
4.775,22.497
4.671,22.497
4.548,22.467
4.407,21.833
4.249,21.119
4.073,20.328
3.881,19.463
3.673,18.528
3.450,17.527
3.214,16.463
2.965,15.340
2.703,14.164
2.431,12.939
2.149,11.670
1.858,10.362
1.560,9.021
1.256,7.651
0.946,6.258
0.633,4.848
0.317,3.427
0.000,2.000
