# x,p
4.573,9.147
-9.382,-12.264
-9.454,-12.407
-3.870,-7.740
4.371,8.742
1.904,8.742
-3.507,-0.514
-4.607,-2.715
-1.673,-2.715
-6.093,-5.686
-1.705,-3.410
3.263,6.526
8.249,16.498
-2.024,2.453
-5.547,-4.594
-6.785,-7.071
0.551,1.103
-0.663,1.103
-7.864,-9.228
1.436,2.871
1.513,3.025
5.805,11.610
-8.523,-10.546
0.298,0.596
7.080,14.161
2.526,11.552
-9.553,-12.605
-6.016,-12.032
8.599,17.197
-0.309,5.882
5.536,11.072
-9.465,-12.430
2.095,4.191
-8.721,-10.941
-1.330,-2.660
-7.516,-8.532
-3.576,-7.153
-3.852,-7.153
7.861,15.723
5.835,15.723
-5.602,-4.704
5.842,11.684
6.349,12.699
-6.272,-6.044
4.903,9.805
-8.478,-10.456
6.467,12.934
-2.036,2.428
1.332,2.665
-5.606,-4.712
-1.956,-3.912
-1.698,-3.397
2.914,5.827
-6.165,-5.830
-9.198,-11.897
-3.243,-6.487
-4.944,-6.487
-3.942,-6.487
-4.609,-6.487
-5.151,-6.487
-5.309,-6.487
-4.287,-6.487
5.244,10.489
-6.620,-6.739
9.142,18.283
-1.976,2.547
-6.524,-6.549
-2.493,-4.985
2.955,5.909
-8.709,-10.917
0.101,0.202
7.232,14.464
-7.550,-8.601
3.627,7.254
-2.205,2.089
9.969,19.938
-9.417,-12.335
-0.433,-0.866
4.371,8.743
-2.578,1.344
-2.884,0.731
-8.034,-9.568
9.292,18.584
-4.159,-1.817
6.248,12.496
7.153,14.306
2.574,11.647
6.227,12.455
1.543,9.586
-0.312,5.876
5.928,11.855
-8.847,-11.193
-0.646,-1.292
-0.880,-1.292
-5.534,-4.567
2.682,5.365
7.163,14.326
0.277,7.055
9.618,19.237
7.481,19.237
