# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,-0.697
-1.893,-3.516
-2.511,-6.302
-3.120,-9.042
-3.717,-11.725
-4.298,-14.341
-4.862,-16.879
-5.406,-19.329
-5.929,-21.681
-6.428,-23.925
-6.901,-26.054
-7.346,-28.057
-7.761,-29.927
-8.146,-31.656
-8.497,-33.238
-8.815,-34.665
-9.096,-35.933
-9.341,-37.037
-9.549,-37.971
-9.718,-38.732
-9.848,-39.316
-9.938,-39.723
-9.989,-39.949
-9.999,-39.994
-9.969,-39.994
-9.898,-39.994
-9.788,-39.994
-9.638,-39.994
-9.450,-39.994
-9.224,-39.994
-8.960,-39.994
-8.660,-38.971
-8.326,-37.466
-7.958,-35.809
-7.557,-34.009
-7.127,-32.071
-6.668,-30.005
-6.182,-27.817
-5.671,-25.518
-5.137,-23.115
-4.582,-20.620
-4.009,-18.042
-3.420,-15.391
-2.817,-12.678
-2.203,-9.914
-1.580,-7.110
-0.951,-4.278
-0.317,-1.428
0.317,1.428
0.951,4.278
1.580,7.110
2.203,9.914
2.817,12.678
3.420,15.391
4.009,18.042
4.582,20.620
5.137,23.115
5.671,25.518
6.182,27.817
6.668,30.005
7.127,32.071
7.557,34.009
7.958,35.809
8.326,37.466
8.660,38.971
8.960,40.320
9.224,41.506
9.450,42.525
9.638,43.373
9.788,44.046
9.898,44.542
9.969,44.858
9.999,44.994
9.989,44.994
9.938,44.994
9.848,44.994
9.718,44.994
9.549,44.994
9.341,44.994
9.096,44.994
8.815,44.665
8.497,43.238
8.146,41.656
7.761,39.927
7.346,38.057
6.901,36.054
6.428,33.925
5.929,31.681
5.406,29.329
4.862,26.879
4.298,24.341
3.717,21.725
3.120,19.042
2.511,16.302
1.893,13.516
1.266,10.697
0.634,7.854
0.000,5.000
-0.000,5.000
-0.317,3.573
-0.633,2.152
-0.946,0.742
-1.256,-0.651
-1.560,-2.021
-1.858,-3.362
-2.149,-4.670
-2.431,-5.939
-2.703,-7.164
-2.965,-8.340
-3.214,-9.463
-3.450,-10.527
-3.673,-11.528
-3.881,-12.463
-4.073,-13.328
-4.249,-14.119
-4.407,-14.833
-4.548,-15.467
-4.671,-16.018
-4.775,-16.485
-4.859,-16.866
-4.924,-17.158
-4.969,-17.361
-4.994,-17.475
-4.999,-17.497
-4.984,-17.497
-4.949,-17.497
-4.894,-17.497
-4.819,-17.497
-4.725,-17.497
-4.612,-17.497
-4.480,-17.497
-4.330,-17.497
-4.163,-17.497
-3.979,-17.497
-3.779,-17.004
-3.563,-16.036
-3.334,-15.002
-3.091,-13.909
-2.835,-12.759
-2.568,-11.558
-2.291,-10.310
-2.005,-9.021
-1.710,-7.695
-1.409,-6.339
-1.102,-4.957
-0.790,-3.555
-0.475,-2.139
-0.159,-0.714
0.159,0.714
0.475,2.139
0.790,3.555
1.102,4.957
1.409,6.339
1.710,7.695
2.005,9.021
2.291,10.310
2.568,11.558
2.835,12.759
3.091,13.909
3.334,15.002
3.563,16.036
3.779,17.004
3.979,17.905
4.163,18.733
4.330,19.486
4.480,20.160
4.612,20.753
4.725,21.263
4.819,21.686
4.894,22.023
4.949,22.271
4.984,22.429
4.999,22.497
4.994,22.497
4.969,22.497
4.924,22.497
4.859,22.497
4.775,22.497
4.671,22.497
4.548,22.497
4.407,22.497
4.249,22.497
4.073,22.497
3.881,22.463
3.673,21.528
3.450,20.527
3.214,19.463
2.965,18.340
2.703,17.164
2.431,15.939
2.149,14.670
1.858,13.362
1.560,12.021
1.256,10.651
0.946,9.258
0.633,7.848
0.317,6.427
0.000,5.000
