# x,p
-7.597.,-7.597.
-8.647.,-7.647.
-3.414.,-3.414.
9.057.,9.057.
-7.825.,-6.825.
8.047.,8.047.
-7.463.,-6.463.
-3.774.,-3.774.
8.034.,8.034.
8.984.,8.984.
-6.024.,-5.024.
-0.786.,-0.786.
-8.416.,-7.416.
1.062.,1.062.
-4.554.,-3.554.
-8.609.,-7.609.
7.053.,7.053.
-5.853.,-4.853.
-3.627.,-3.627.
-6.960.,-5.960.
5.123.,5.123.
-0.924.,0.076.
1.206.,1.206.
5.695.,5.695.
-1.940.,-0.940.
-8.606.,-7.606.
-3.858.,-3.858.
-9.632.,-8.632.
-4.635.,-4.635.
8.158.,8.158.
-9.808.,-8.808.
-7.046.,-7.046.
8.977.,8.977.
-5.784.,-4.784.
-8.244.,-7.244.
2.234.,2.234.
5.566.,5.566.
-0.147.,0.853.
3.327.,3.327.
0.914.,1.914.
-9.126.,-8.126.
8.079.,8.079.
-3.951.,-2.951.
-1.241.,-1.241.
0.419.,0.419.
-4.495.,-3.495.
9.080.,9.080.
3.195.,4.195.
-4.370.,-3.370.
3.987.,3.987.
-4.970.,-3.970.
-9.613.,-8.613.
5.415.,5.415.
-4.562.,-3.562.
-3.416.,-3.416.
7.135.,7.135.
9.416.,9.416.
-3.791.,-2.791.
0.882.,0.882.
1.516.,1.516.
-2.585.,-1.585.
7.759.,7.759.
6.398.,7.398.
0.723.,1.723.
1.209.,1.723.
-3.312.,-2.312.
-4.283.,-3.283.
1.713.,1.713.
8.295.,8.295.
-1.033.,-0.033.
1.107.,1.107.
-9.541.,-8.541.
6.836.,6.836.
-9.523.,-8.523.
-4.962.,-4.962.
-0.955.,-0.955.
-0.665.,-0.665.
-6.266.,-5.266.
5.125.,5.125.
-8.105.,-7.105.
-7.998.,-7.105.
0.027.,0.027.
5.110.,5.110.
-0.302.,0.698.
3.339.,3.339.
-4.628.,-3.628.
-6.183.,-5.183.
-1.072.,-1.072.
-2.408.,-1.408.
-7.463.,-6.463.
8.863.,8.863.
-7.644.,-6.644.
-5.145.,-5.145.
-3.246.,-3.246.
-7.164.,-6.164.
8.771.,8.771.
-0.184.,0.816.
3.455.,3.455.
9.367.,9.367.
-3.528.,-2.528.
9.786.,9.786.
1.853.,2.853.
7.274.,7.274.
0.749.,1.749.
-6.262.,-5.262.
-2.422.,-2.422.
1.072.,1.072.
-6.315.,-5.315.
2.945.,2.945.
-8.758.,-7.758.
3.857.,3.857.
4.536.,4.536.
3.958.,4.536.
-4.402.,-3.402.
5.844.,5.844.
-0.707.,0.293.
0.772.,0.772.
7.463.,7.463.
-8.732.,-7.732.
-2.611.,-2.611.
-4.029.,-3.029.
-0.602.,-0.602.
7.350.,7.350.
-5.399.,-4.399.
-5.317.,-4.399.
-7.527.,-6.527.
0.795.,0.795.
5.985.,5.985.
-6.451.,-5.451.
-4.525.,-4.525.
-2.899.,-2.899.
-6.623.,-5.623.
7.644.,7.644.
-0.083.,0.917.
-3.681.,-2.681.
9.470.,9.470.
-5.102.,-4.102.
1.799.,1.799.
5.661.,5.661.
-6.580.,-5.580.
5.759.,5.759.
9.702.,9.702.
-7.646.,-6.646.
-0.768.,-0.768.
6.201.,6.201.
7.904.,7.904.
3.443.,4.443.
3.421.,4.421.
1.436.,2.436.
0.077.,1.077.
-6.391.,-5.391.
-8.850.,-7.850.
6.468.,6.468.
-4.499.,-3.499.
-7.321.,-6.321.
9.263.,9.263.
-6.994.,-5.994.
6.031.,6.031.
-8.991.,-7.991.
4.127.,4.127.
-6.296.,-5.296.
-3.856.,-3.856.
-9.180.,-8.180.
9.814.,9.814.
-6.208.,-5.208.
6.326.,6.326.
5.508.,6.326.
8.211.,8.211.
1.431.,2.431.
9.836.,9.836.
-8.832.,-7.832.
7.031.,7.031.
8.709.,8.709.
-4.992.,-3.992.
6.832.,6.832.
-8.585.,-7.585.
6.181.,6.181.
5.881.,6.181.
-7.746.,-6.746.
-8.619.,-7.619.
-3.400.,-3.400.
-4.519.,-3.519.
-4.098.,-3.519.
9.361.,9.361.
-5.247.,-4.247.
5.138.,5.138.
-9.916.,-8.916.
-0.567.,-0.567.
6.455.,6.455.
6.057.,6.455.
4.989.,5.989.
4.901.,5.901.
-1.022.,-0.022.
-8.621.,-7.621.
0.563.,0.563.
6.370.,6.370.
-1.367.,-0.367.
-7.390.,-6.390.
9.164.,9.164.
-7.641.,-6.641.
5.523.,5.523.
-2.442.,-1.442.
-4.766.,-3.766.
-3.232.,-3.232.
9.008.,9.008.
-2.417.,-1.417.
3.595.,3.595.
-6.678.,-5.678.
6.553.,6.553.
9.171.,9.171.
-7.516.,-6.516.
-9.830.,-8.830.
8.640.,8.640.
5.136.,6.136.
-5.196.,-4.196.
6.730.,6.730.
-7.832.,-6.832.
9.140.,9.140.
-5.583.,-4.583.
2.939.,2.939.
-3.242.,-2.242.
-8.392.,-7.392.
-0.790.,-0.790.
-0.354.,-0.354.
-4.406.,-3.406.
1.253.,1.253.
3.620.,3.620.
-4.554.,-3.554.
-1.457.,-1.457.
-4.667.,-3.667.
0.501.,0.501.
7.298.,7.298.
-3.736.,-2.736.
-4.020.,-3.020.
3.052.,3.052.
-9.896.,-8.896.
6.788.,6.788.
6.156.,6.788.
-0.968.,0.032.
3.641.,3.641.
5.233.,5.233.
-0.714.,0.286.
-6.536.,-5.536.
4.602.,4.602.
7.415.,7.415.
5.952.,6.952.
-8.845.,-7.845.
8.599.,8.599.
-2.425.,-1.425.
-0.635.,-0.635.
-5.479.,-4.479.
-3.265.,-3.265.
4.814.,4.814.
2.862.,3.862.
-7.591.,-6.591.
-7.242.,-6.591.
1.960.,1.960.
4.351.,4.351.
-0.664.,0.336.
-9.104.,-8.104.
2.075.,2.075.
6.265.,6.265.
9.904.,9.904.
-3.769.,-2.769.
-5.817.,-4.817.
-6.549.,-5.549.
0.400.,0.400.
3.028.,3.028.
-4.202.,-3.202.
2.132.,2.132.
9.839.,9.839.
5.204.,6.204.
-8.763.,-7.763.
-8.643.,-7.763.
-7.580.,-7.580.
-2.656.,-2.656.
-8.888.,-7.888.
4.339.,4.339.
-2.419.,-1.419.
-2.983.,-1.983.
-7.239.,-6.239.
-8.516.,-7.516.
-2.478.,-2.478.
-8.387.,-7.387.
2.228.,2.228.
-3.485.,-2.485.
-4.220.,-3.220.
-3.854.,-3.220.
-3.997.,-3.220.
2.914.,2.914.
-3.624.,-2.624.
4.626.,4.626.
-4.570.,-3.570.
9.670.,9.670.
-2.610.,-1.610.
3.986.,3.986.
3.930.,3.986.
5.590.,5.590.
-8.107.,-7.107.
1.719.,1.719.
-3.539.,-2.539.
-4.893.,-3.893.
-8.323.,-7.323.
-7.835.,-7.323.
-5.789.,-5.789.
-0.022.,-0.022.
-6.795.,-5.795.
-5.027.,-5.027.
3.152.,3.152.
0.066.,1.066.
-4.345.,-3.345.
3.806.,3.806.
-4.140.,-3.140.
-3.175.,-3.140.
-5.177.,-4.177.
9.270.,9.270.
-4.351.,-3.351.
9.661.,9.661.
-3.565.,-2.565.
0.672.,0.672.
-7.381.,-6.381.
-1.578.,-1.578.
5.120.,5.120.
7.641.,7.641.
1.305.,2.305.
3.031.,3.031.
-6.374.,-5.374.
-8.368.,-7.368.
-4.300.,-4.300.
-7.235.,-6.235.
1.058.,1.058.
-8.306.,-7.306.
-4.043.,-4.043.
2.066.,2.066.
4.974.,4.974.
-3.206.,-2.206.
-4.474.,-3.474.
9.947.,9.947.
1.585.,2.585.
5.352.,5.352.
9.746.,9.746.
8.080.,9.080.
6.201.,7.201.
2.720.,3.720.
-2.875.,-1.875.
-8.504.,-7.504.
6.676.,6.676.
-7.098.,-6.098.
-3.490.,-3.490.
5.948.,5.948.
-3.031.,-2.031.
-3.845.,-2.845.
8.634.,8.634.
-9.293.,-8.293.
4.616.,4.616.
8.429.,8.429.
5.945.,6.945.
-1.116.,-0.116.
0.408.,0.408.
4.805.,4.805.
-2.357.,-1.357.
-3.725.,-2.725.
6.634.,6.634.
-4.405.,-3.405.
4.356.,4.356.
9.269.,9.269.
-5.834.,-4.834.
-2.469.,-2.469.
0.031.,0.031.
1.008.,1.008.
9.096.,9.096.
-2.467.,-1.467.
8.030.,8.030.
-3.732.,-2.732.
2.716.,2.716.
-6.732.,-5.732.
7.015.,7.015.
-2.026.,-1.026.
-0.188.,-0.188.
1.087.,1.087.
-9.796.,-8.796.
6.403.,6.403.
7.098.,7.098.
-2.989.,-1.989.
2.898.,2.898.
-7.183.,-6.183.
-4.505.,-4.505.
3.920.,3.920.
-2.362.,-1.362.
-3.520.,-2.520.
-9.428.,-8.428.
