# x,p
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,-1.023
-3.120,-2.241
-3.717,-3.433
-4.298,-4.596
-4.862,-5.724
-5.406,-6.813
-5.929,-7.858
-6.428,-8.856
-6.901,-9.802
-7.346,-10.692
-7.761,-11.523
-8.146,-12.292
-8.497,-12.995
-8.815,-13.629
-9.096,-14.193
-9.341,-14.683
-9.549,-15.098
-9.718,-15.436
-9.848,-15.696
-9.938,-15.877
-9.989,-15.977
-9.999,-15.997
-9.969,-15.997
-9.898,-15.997
-9.788,-15.997
-9.638,-15.997
-9.450,-15.997
-9.224,-15.997
-8.960,-15.997
-8.660,-15.997
-8.326,-15.997
-7.958,-15.915
-7.557,-15.115
-7.127,-14.254
-6.668,-13.335
-6.182,-12.363
-5.671,-11.341
-5.137,-10.274
-4.582,-9.165
-4.009,-8.019
-3.420,-6.840
-2.817,-5.635
-2.203,-4.406
-1.580,-3.160
-0.951,-1.901
-0.317,-0.635
0.317,0.635
0.951,1.901
1.580,3.160
2.203,4.406
2.817,5.635
3.420,6.840
4.009,8.019
4.582,9.165
5.137,10.274
5.671,11.341
6.182,12.363
6.668,13.335
7.127,14.254
7.557,15.115
7.958,15.915
8.326,16.651
8.660,17.321
8.960,17.920
9.224,18.447
9.450,18.900
9.638,19.277
9.788,19.576
9.898,19.796
9.969,19.937
9.999,19.997
9.989,19.997
9.938,19.997
9.848,19.997
9.718,19.997
9.549,19.997
9.341,19.997
9.096,19.997
8.815,19.997
8.497,19.997
8.146,19.997
7.761,19.523
7.346,18.692
6.901,17.802
6.428,16.856
5.929,15.858
5.406,14.813
4.862,13.724
4.298,12.596
3.717,11.433
3.120,10.241
2.511,9.023
1.893,7.785
1.266,6.532
0.634,5.268
0.000,4.000
-0.000,4.000
-0.317,3.366
-0.633,2.734
-0.946,2.107
-1.256,1.489
-1.560,0.880
-1.858,0.283
-2.149,-0.298
-2.431,-0.862
-2.703,-1.406
-2.965,-1.929
-3.214,-2.428
-3.450,-2.901
-3.673,-3.346
-3.881,-3.761
-4.073,-4.146
-4.249,-4.497
-4.407,-4.815
-4.548,-5.096
-4.671,-5.341
-4.775,-5.549
-4.859,-5.718
-4.924,-5.848
-4.969,-5.938
-4.994,-5.989
-4.999,-5.999
-4.984,-5.999
-4.949,-5.999
-4.894,-5.999
-4.819,-5.999
-4.725,-5.999
-4.612,-5.999
-4.480,-5.999
-4.330,-5.999
-4.163,-5.999
-3.979,-5.999
-3.779,-5.999
-3.563,-5.999
-3.334,-5.999
-3.091,-5.999
-2.835,-5.671
-2.568,-5.137
-2.291,-4.582
-2.005,-4.009
-1.710,-3.420
-1.409,-2.817
-1.102,-2.203
-0.790,-1.580
-0.475,-0.951
-0.159,-0.317
0.159,0.317
0.475,0.951
0.790,1.580
1.102,2.203
1.409,2.817
1.710,3.420
2.005,4.009
2.291,4.582
2.568,5.137
2.835,5.671
3.091,6.182
3.334,6.668
3.563,7.127
3.779,7.557
3.979,7.958
4.163,8.326
4.330,8.660
4.480,8.960
4.612,9.224
4.725,9.450
4.819,9.638
4.894,9.788
4.949,9.898
4.984,9.969
4.999,9.999
4.994,9.999
4.969,9.999
4.924,9.999
4.859,9.999
4.775,9.999
4.671,9.999
4.548,9.999
4.407,9.999
4.249,9.999
4.073,9.999
3.881,9.999
3.673,9.999
3.450,9.999
3.214,9.999
2.965,9.929
2.703,9.406
2.431,8.862
2.149,8.298
1.858,7.717
1.560,7.120
1.256,6.511
0.946,5.893
0.633,5.266
0.317,4.634
0.000,4.000
