# x,p
9.639,28.918
0.759,12.278
-2.232,3.303
-5.191,-5.572
-2.778,-5.572
6.763,20.289
-7.462,-12.385
3.793,11.378
0.620,11.378
2.449,11.378
8.797,26.391
-1.825,4.526
-1.443,4.526
5.497,16.491
-4.830,-4.491
-1.513,-4.491
5.598,16.794
3.363,16.794
-8.500,-15.501
-2.103,-6.308
-3.960,-6.308
5.916,17.747
-2.269,3.194
-5.818,-7.453
2.333,7.000
-8.833,-16.498
-1.726,-5.179
9.843,29.529
1.804,15.412
-1.895,4.314
-6.429,-9.287
-4.468,-9.287
-3.936,-9.287
5.326,15.977
3.214,15.977
-4.947,-4.842
0.297,0.890
-1.833,0.890
3.116,9.347
2.872,9.347
-1.994,4.019
-9.483,-18.449
-2.687,-8.062
-3.036,-8.062
-2.127,-6.380
-4.333,-6.380
-5.840,-7.519
4.466,13.397
-2.594,2.217
-6.209,-8.628
-3.512,-8.628
-7.468,-12.405
-2.804,-8.413
-3.482,-8.413
-5.825,-8.413
-6.445,-9.334
5.441,16.324
-5.802,-7.407
4.394,13.181
-4.725,-4.174
4.086,12.257
8.469,25.408
0.560,11.680
-2.405,2.786
7.373,22.119
3.994,21.982
1.141,13.423
-1.100,6.700
-9.071,-17.212
-9.187,-17.562
2.015,6.046
2.159,6.476
-6.043,-8.128
-2.077,-6.232
5.333,15.998
-1.634,5.099
-0.645,5.099
5.408,16.223
-6.295,-8.886
1.563,4.689
-9.189,-17.568
8.260,24.780
-2.627,2.118
-0.690,2.118
-9.704,-19.112
7.435,22.304
-3.143,0.571
-1.847,0.571
0.430,1.289
-1.503,1.289
-5.529,-6.588
-0.134,-0.403
6.565,19.694
1.454,14.362
-1.876,4.371
-2.370,2.890
-0.814,2.890
-1.326,2.890
9.219,27.658
5.266,25.799
