# x,p
4.600,4.600
-1.823,4.600
8.206,8.206
-1.318,5.682
-4.520,2.480
-7.299,-0.299
3.818,3.818
-7.827,-0.827
6.427,6.427
1.893,6.427
2.227,6.427
1.957,6.427
2.180,6.427
-9.028,-2.028
-2.767,-2.028
6.810,6.810
0.038,6.810
9.787,9.787
-5.643,1.357
4.753,4.753
9.103,9.103
-2.946,4.054
3.978,4.054
-8.105,-1.105
2.463,2.463
5.996,5.996
2.971,5.996
-4.924,2.076
7.995,7.995
0.875,7.875
1.382,7.875
-9.130,-2.130
8.469,8.469
-1.845,5.155
7.539,7.539
-1.364,5.636
1.840,5.636
5.090,5.636
-2.965,4.035
4.423,4.423
-6.229,0.771
-5.728,0.771
-0.910,0.771
8.001,8.001
-0.325,6.675
6.502,6.675
4.466,6.675
4.221,6.675
-9.368,-2.368
-5.186,-2.368
-7.360,-2.368
-8.557,-2.368
-7.279,-2.368
-3.611,-2.368
0.870,0.870
-2.553,0.870
-5.406,0.870
-3.791,0.870
7.642,7.642
-7.126,-0.126
-2.019,-0.126
-5.491,-0.126
-8.979,-1.979
2.368,2.368
9.180,9.180
-9.134,-2.134
-9.791,-2.791
2.279,2.279
-0.024,2.279
-3.996,2.279
4.879,4.879
1.659,4.879
7.806,7.806
-1.676,5.324
5.247,5.324
-5.294,1.706
-4.219,1.706
-8.719,-1.719
-4.883,-1.719
-1.595,-1.595
-2.963,-1.595
-7.076,-1.595
9.882,9.882
-0.101,6.899
6.827,6.899
1.039,6.899
-7.176,-0.176
-7.530,-0.530
4.791,4.791
0.156,4.791
3.115,4.791
-3.063,3.937
3.312,3.937
4.924,4.924
6.379,6.379
3.592,6.379
-8.161,-1.161
-7.585,-1.161
9.553,9.553
5.326,9.553
