# x,p
0.227.,0.227.
-4.409.,0.227.
4.755.,0.476.
-9.526.,0.476.
4.602.,0.476.
1.399.,0.476.
-1.075.,0.476.
-2.162.,0.476.
-1.479.,0.476.
-8.826.,0.476.
-4.328.,0.476.
-4.845.,0.476.
8.920.,0.892.
-1.951.,0.892.
4.951.,0.892.
1.954.,0.892.
7.648.,0.892.
9.164.,0.916.
9.615.,0.961.
-1.524.,0.961.
6.401.,0.961.
-5.390.,0.961.
-9.680.,0.961.
-6.286.,0.961.
4.218.,0.961.
8.279.,0.961.
0.382.,0.961.
6.800.,0.961.
5.115.,0.961.
6.207.,0.961.
-7.046.,0.961.
-2.114.,0.961.
9.059.,0.961.
-7.712.,0.961.
8.147.,0.961.
-3.885.,0.961.
-6.059.,0.961.
-2.072.,0.961.
-7.112.,0.961.
5.808.,0.961.
-6.558.,0.961.
4.059.,0.961.
-7.220.,0.961.
4.624.,0.961.
-5.346.,0.961.
6.549.,0.961.
2.029.,0.961.
-7.248.,0.961.
8.815.,0.961.
7.618.,0.961.
3.353.,0.961.
-1.347.,0.961.
-7.131.,0.961.
2.703.,0.961.
-3.690.,0.961.
-3.533.,0.961.
-9.496.,0.961.
1.897.,0.961.
-1.070.,0.961.
2.286.,0.961.
-0.915.,0.961.
4.747.,0.961.
8.403.,0.961.
3.362.,0.961.
-8.459.,0.961.
-2.965.,0.961.
2.377.,0.961.
0.311.,0.961.
9.870.,0.987.
9.237.,0.987.
-8.873.,0.987.
8.997.,0.987.
6.104.,0.987.
-9.440.,0.987.
0.194.,0.987.
-9.410.,0.987.
-1.192.,0.987.
4.149.,0.987.
3.251.,0.987.
-6.877.,0.987.
1.803.,0.987.
7.876.,0.987.
-9.337.,0.987.
0.347.,0.987.
-3.741.,0.987.
6.104.,0.987.
-0.218.,0.987.
-3.122.,0.987.
9.499.,0.987.
-4.769.,0.987.
-3.771.,0.987.
-8.932.,0.987.
7.111.,0.987.
5.563.,0.987.
-2.107.,0.987.
-8.107.,0.987.
8.762.,0.987.
-0.088.,0.987.
-1.695.,0.987.
-6.264.,0.987.
5.444.,0.987.
-0.550.,0.987.
5.876.,0.987.
-5.288.,0.987.
-4.602.,0.987.
-2.604.,0.987.
7.402.,0.987.
7.289.,0.987.
2.168.,0.987.
4.219.,0.987.
8.491.,0.987.
-1.807.,0.987.
5.386.,0.987.
-0.358.,0.987.
-5.858.,0.987.
-7.288.,0.987.
-8.906.,0.987.
4.041.,0.987.
6.507.,0.987.
1.278.,0.987.
-0.623.,0.987.
-3.454.,0.987.
3.377.,0.987.
9.053.,0.987.
-1.949.,0.987.
0.529.,0.987.
-7.400.,0.987.
3.108.,0.987.
-3.308.,0.987.
-6.757.,0.987.
9.002.,0.987.
-4.114.,0.987.
-6.070.,0.987.
0.455.,0.987.
0.564.,0.987.
9.650.,0.987.
5.884.,0.987.
9.304.,0.987.
4.759.,0.987.
-1.132.,0.987.
-1.467.,0.987.
-0.936.,0.987.
8.095.,0.987.
0.697.,0.987.
-9.341.,0.987.
-6.556.,0.987.
5.542.,0.987.
-3.323.,0.987.
0.349.,0.987.
5.671.,0.987.
-4.173.,0.987.
9.954.,0.995.
-7.751.,0.995.
-4.985.,0.995.
-1.328.,0.995.
1.474.,0.995.
0.819.,0.995.
8.641.,0.995.
-2.791.,0.995.
7.345.,0.995.
4.063.,0.995.
-1.362.,0.995.
4.796.,0.995.
-6.764.,0.995.
0.992.,0.995.
-4.341.,0.995.
9.974.,0.997.
8.984.,0.997.
-4.278.,0.997.
0.188.,0.997.
5.910.,0.997.
-2.037.,0.997.
0.940.,0.997.
1.816.,0.997.
4.292.,0.997.
3.557.,0.997.
-8.214.,0.997.
-5.321.,0.997.
-2.680.,0.997.
3.189.,0.997.
-2.970.,0.997.
5.983.,0.997.
1.226.,0.997.
4.000.,0.997.
-8.839.,0.997.
-6.553.,0.997.
-3.994.,0.997.
-0.537.,0.997.
5.456.,0.997.
-5.238.,0.997.
9.138.,0.997.
-7.999.,0.997.
-0.417.,0.997.
-0.499.,0.997.
-1.743.,0.997.
3.960.,0.997.
9.563.,0.997.
5.764.,0.997.
8.419.,0.997.
-6.079.,0.997.
-9.123.,0.997.
0.568.,0.997.
-0.933.,0.997.
1.466.,0.997.
-7.299.,0.997.
-3.564.,0.997.
-7.186.,0.997.
-0.953.,0.997.
1.194.,0.997.
3.028.,0.997.
2.915.,0.997.
-4.083.,0.997.
-0.229.,0.997.
