# x,p
7.279,21.837
-9.272,-22.817
0.802,2.406
-0.331,2.406
3.894,11.681
-5.021,-10.062
5.811,17.432
-6.768,-15.305
2.333,6.999
-6.552,-14.656
0.051,0.154
-6.608,-14.823
-8.740,-21.220
-5.079,-15.238
-3.999,-11.997
7.234,21.702
-6.031,-13.092
2.303,6.910
-4.637,-8.910
4.481,13.443
5.546,16.638
-4.964,-9.893
4.445,13.335
6.922,20.766
3.511,15.533
-2.056,-1.167
2.801,8.404
4.347,13.041
-0.806,2.582
2.497,7.492
7.710,23.129
-1.242,1.273
-0.377,1.273
7.521,22.562
9.706,29.118
4.436,18.309
0.399,6.196
3.370,10.111
-4.069,-7.208
5.320,15.960
4.761,15.960
8.068,24.204
-7.174,-16.522
3.151,9.454
0.745,7.235
-8.668,-21.005
1.456,4.367
-3.046,-4.139
2.550,7.651
-8.664,-20.993
-5.568,-16.704
5.527,16.581
-4.430,-8.290
-8.173,-19.519
-7.275,-19.519
-2.768,-8.303
0.492,1.476
8.569,25.708
-3.139,-4.418
-7.868,-18.603
-8.429,-20.288
-2.744,-8.233
-1.596,-4.789
5.249,15.746
-8.123,-19.368
3.454,10.362
-7.906,-18.719
2.195,6.585
-4.269,-7.806
2.305,6.915
-8.407,-20.220
7.750,23.250
-8.253,-19.759
-6.738,-19.759
-5.039,-15.116
-6.960,-15.881
-1.488,-4.463
-4.632,-8.896
4.884,14.651
-3.813,-6.438
-0.722,-2.165
3.461,10.383
-6.475,-14.426
0.532,1.597
-8.450,-20.350
4.067,12.200
2.712,12.200
-9.870,-24.610
8.593,25.780
-2.481,-2.444
-7.952,-18.856
-2.911,-8.732
5.780,17.339
-4.594,-8.781
1.558,4.674
-6.581,-14.742
7.600,22.801
-5.712,-12.137
-9.994,-24.983
-6.156,-18.467
