# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,-0.785
-2.511,-2.023
-3.120,-3.241
-3.717,-4.433
-4.298,-5.596
-4.862,-6.724
-5.406,-7.813
-5.929,-8.858
-6.428,-9.856
-6.901,-10.802
-7.346,-11.692
-7.761,-12.523
-8.146,-13.292
-8.497,-13.995
-8.815,-14.629
-9.096,-15.193
-9.341,-15.683
-9.549,-16.098
-9.718,-16.436
-9.848,-16.696
-9.938,-16.877
-9.989,-16.977
-9.999,-16.997
-9.969,-16.997
-9.898,-16.997
-9.788,-16.997
-9.638,-16.997
-9.450,-16.997
-9.224,-16.997
-8.960,-16.997
-8.660,-16.997
-8.326,-16.651
-7.958,-15.915
-7.557,-15.115
-7.127,-14.254
-6.668,-13.335
-6.182,-12.363
-5.671,-11.341
-5.137,-10.274
-4.582,-9.165
-4.009,-8.019
-3.420,-6.840
-2.817,-5.635
-2.203,-4.406
-1.580,-3.160
-0.951,-1.901
-0.317,-0.635
0.317,0.635
0.951,1.901
1.580,3.160
2.203,4.406
2.817,5.635
3.420,6.840
4.009,8.019
4.582,9.165
5.137,10.274
5.671,11.341
6.182,12.363
6.668,13.335
7.127,14.254
7.557,15.115
7.958,15.915
8.326,16.651
8.660,17.321
8.960,17.920
9.224,18.447
9.450,18.900
9.638,19.277
9.788,19.576
9.898,19.796
9.969,19.937
9.999,19.997
9.989,19.997
9.938,19.997
9.848,19.997
9.718,19.997
9.549,19.997
9.341,19.997
9.096,19.997
8.815,19.997
8.497,19.995
8.146,19.292
7.761,18.523
7.346,17.692
6.901,16.802
6.428,15.856
5.929,14.858
5.406,13.813
4.862,12.724
4.298,11.596
3.717,10.433
3.120,9.241
2.511,8.023
1.893,6.785
1.266,5.532
0.634,4.268
0.000,3.000
-0.000,3.000
-0.317,2.366
-0.633,1.734
-0.946,1.107
-1.256,0.489
-1.560,-0.120
-1.858,-0.717
-2.149,-1.298
-2.431,-1.862
-2.703,-2.406
-2.965,-2.929
-3.214,-3.428
-3.450,-3.901
-3.673,-4.346
-3.881,-4.761
-4.073,-5.146
-4.249,-5.497
-4.407,-5.815
-4.548,-6.096
-4.671,-6.341
-4.775,-6.549
-4.859,-6.718
-4.924,-6.848
-4.969,-6.938
-4.994,-6.989
-4.999,-6.999
-4.984,-6.999
-4.949,-6.999
-4.894,-6.999
-4.819,-6.999
-4.725,-6.999
-4.612,-6.999
-4.480,-6.999
-4.330,-6.999
-4.163,-6.999
-3.979,-6.999
-3.779,-6.999
-3.563,-6.999
-3.334,-6.668
-3.091,-6.182
-2.835,-5.671
-2.568,-5.137
-2.291,-4.582
-2.005,-4.009
-1.710,-3.420
-1.409,-2.817
-1.102,-2.203
-0.790,-1.580
-0.475,-0.951
-0.159,-0.317
0.159,0.317
0.475,0.951
0.790,1.580
1.102,2.203
1.409,2.817
1.710,3.420
2.005,4.009
2.291,4.582
2.568,5.137
2.835,5.671
3.091,6.182
3.334,6.668
3.563,7.127
3.779,7.557
3.979,7.958
4.163,8.326
4.330,8.660
4.480,8.960
4.612,9.224
4.725,9.450
4.819,9.638
4.894,9.788
4.949,9.898
4.984,9.969
4.999,9.999
4.994,9.999
4.969,9.999
4.924,9.999
4.859,9.999
4.775,9.999
4.671,9.999
4.548,9.999
4.407,9.999
4.249,9.999
4.073,9.999
3.881,9.999
3.673,9.999
3.450,9.901
3.214,9.428
2.965,8.929
2.703,8.406
2.431,7.862
2.149,7.298
1.858,6.717
1.560,6.120
1.256,5.511
0.946,4.893
0.633,4.266
0.317,3.634
0.000,3.000
