# x,p
-4.884,-12.978
3.879,17.454
5.914,26.612
2.019,18.086
-1.167,3.750
4.439,19.977
4.947,22.260
-7.201,-23.403
-1.329,-5.983
-7.098,-22.942
-1.936,-8.712
-1.795,-8.075
-8.593,-29.667
3.513,15.807
1.307,14.883
-0.557,6.495
-6.849,-21.821
2.842,12.789
8.472,38.125
-4.348,-10.566
-4.837,-12.765
4.959,22.316
3.286,22.316
4.246,22.316
9.108,40.987
-5.897,-17.535
5.601,25.203
4.984,25.203
5.262,25.203
7.622,34.299
-4.521,-11.344
-0.118,-0.532
-1.260,-0.532
7.786,35.035
-2.855,-3.847
3.099,13.943
-4.943,-13.243
-0.792,-3.565
-2.690,-3.565
2.734,12.303
-7.094,-22.924
-6.580,-22.924
-8.980,-31.411
-5.372,-24.175
0.510,2.293
1.780,8.011
4.158,18.709
-4.430,-10.936
-5.225,-14.513
-0.711,-3.198
2.851,12.830
-0.153,8.311
-5.430,-15.436
8.795,39.579
-7.868,-26.406
6.672,30.026
1.699,16.645
-7.517,-24.825
-6.199,-24.825
8.098,36.442
-0.651,6.071
-2.435,-1.959
-5.219,-14.486
-7.013,-22.560
1.559,7.016
-2.524,-2.356
2.278,10.250
6.030,27.136
-7.526,-24.865
-6.272,-24.865
6.492,29.213
-7.522,-24.848
-6.419,-24.848
-4.173,-18.781
-9.824,-35.207
-8.181,-35.207
7.279,32.758
7.110,32.758
5.859,32.758
7.467,33.602
4.933,31.198
8.980,40.411
2.381,19.716
-0.155,8.305
-5.477,-15.648
-4.312,-15.648
-3.791,-15.648
-8.800,-30.598
-0.893,-4.020
-9.616,-34.272
0.110,0.494
-2.814,-3.664
9.297,41.838
6.947,40.261
3.113,23.008
2.661,20.975
0.789,12.551
8.406,37.825
2.858,21.861
-5.834,-17.255
