# x,p
-5.375,0.000
-7.769,-0.769
3.354,3.354
-6.355,0.645
-7.406,-0.406
9.807,9.807
-5.040,1.960
-0.438,1.960
0.424,1.960
1.627,1.960
3.841,3.841
3.007,3.841
3.241,3.841
3.118,3.841
6.092,6.092
-4.816,2.184
-6.058,0.942
7.696,7.696
-2.033,4.967
-4.856,2.144
9.042,9.042
-1.786,5.214
1.264,5.214
2.727,5.214
-6.203,0.797
-4.593,0.797
-7.678,-0.678
-1.010,-0.678
-5.398,-0.678
-0.777,-0.678
3.456,3.456
9.892,9.892
-0.824,6.176
3.383,6.176
-3.655,3.345
-7.634,-0.634
0.475,0.475
3.726,3.726
-3.300,3.700
1.122,3.700
6.635,6.635
-3.854,3.146
2.569,3.146
-3.074,3.146
8.943,8.943
7.259,8.943
5.684,8.943
3.553,8.943
7.683,8.943
7.765,8.943
4.216,8.943
-8.624,-1.624
-3.437,-1.624
4.607,4.607
9.341,9.341
6.305,9.341
9.956,9.956
-8.636,-1.636
-1.903,-1.636
-9.479,-2.479
-4.343,-2.479
-7.926,-2.479
3.837,3.837
1.172,3.837
2.984,3.837
-5.612,1.388
-2.083,1.388
9.846,9.846
2.647,9.647
-3.188,3.812
1.532,3.812
-4.863,2.137
7.677,7.677
-9.039,-2.039
8.132,8.132
5.148,8.132
-1.301,5.699
-0.735,5.699
9.481,9.481
4.158,9.481
0.007,7.007
0.199,7.007
-3.850,3.150
3.871,3.871
-9.658,-2.658
1.178,1.178
0.337,1.178
-2.187,1.178
-6.385,0.615
0.385,0.615
-3.125,0.615
-6.819,0.181
6.042,6.042
-9.332,-2.332
-4.924,-2.332
1.490,1.490
5.036,5.036
5.622,5.622
8.082,8.082
8.442,8.442
