# x,p
7.867,15.734
7.845,15.734
-0.896,8.208
6.767,13.535
9.617,19.234
3.861,17.723
5.127,17.723
4.748,17.723
-2.331,5.337
5.730,11.459
2.937,11.459
4.957,11.459
-5.118,-0.237
2.823,5.647
1.643,5.647
5.909,11.818
9.880,19.759
-9.337,-8.674
5.952,11.903
1.633,11.903
-9.265,-8.531
-2.770,-5.540
-6.059,-5.540
-5.293,-5.540
-8.403,-6.806
-7.910,-6.806
-7.712,-6.806
-7.653,-6.806
8.662,17.323
-8.554,-7.108
4.325,8.650
5.909,11.819
-6.298,-2.595
3.953,7.906
4.821,9.641
4.470,9.641
-0.959,8.082
0.029,8.082
-2.632,4.736
-9.549,-9.097
-3.059,-6.118
-1.883,-3.766
2.267,4.533
-9.174,-8.348
6.844,13.688
-7.240,-4.481
-2.812,-4.481
8.637,17.274
-8.678,-7.357
-6.851,-7.357
-3.778,-7.357
-4.777,-7.357
-6.967,-7.357
-8.853,-7.707
5.618,11.237
-3.776,2.449
9.391,18.783
6.402,18.783
0.178,10.356
7.189,14.377
-1.398,7.204
-9.912,-9.824
7.508,15.015
-2.925,4.150
-8.964,-7.927
8.636,17.271
-3.059,3.882
4.907,9.815
-9.819,-9.638
-2.017,-4.033
-7.306,-4.612
8.188,16.376
9.539,19.078
5.507,19.078
1.872,13.744
-4.937,0.126
-0.866,0.126
-1.869,0.126
1.323,2.646
7.810,15.620
-3.845,2.310
-3.698,2.310
9.385,18.770
-8.350,-6.700
-3.635,-6.700
-5.704,-6.700
0.993,1.985
2.908,5.817
-4.386,1.228
7.433,14.867
8.500,16.999
-6.191,-2.381
8.523,17.047
8.523,17.047
-4.338,1.324
8.254,16.508
-1.338,7.324
0.058,7.324
1.133,7.324
-6.265,-2.530
