# x,p
-0.860,0.000
5.566,25.046
3.124,25.046
1.706,25.046
6.084,27.376
-9.146,-21.156
-1.027,-4.623
3.013,13.557
1.446,13.557
-5.496,-4.733
4.388,19.747
-8.495,-18.226
4.513,20.308
-5.095,-2.930
0.963,4.332
3.850,17.323
9.052,40.733
6.176,40.733
-3.779,2.996
6.713,30.207
3.098,30.207
-1.482,13.331
-8.025,-16.114
-8.671,-19.020
-9.701,-23.655
-2.425,-10.912
6.451,29.030
1.455,26.549
2.327,26.549
-8.728,-19.275
4.718,21.233
-5.766,-5.949
7.585,34.135
0.104,20.470
2.991,20.470
2.266,20.470
6.726,30.265
3.061,30.265
-5.798,-6.093
-8.239,-17.075
-6.199,-17.075
-5.850,-17.075
6.597,29.688
0.510,22.294
-2.409,9.160
9.985,44.931
-5.289,-3.800
3.415,15.369
-9.131,-21.089
-5.117,-21.089
-2.816,-12.673
-1.635,-7.359
2.807,12.632
9.349,42.072
-5.412,-4.353
1.678,7.552
-3.440,4.520
-7.818,-15.183
-9.844,-24.299
3.111,13.998
5.576,25.092
-3.379,4.795
2.948,13.268
-9.403,-22.313
2.119,9.536
4.294,19.323
-0.957,15.694
-6.131,-7.588
2.908,13.084
6.849,30.819
8.759,39.416
7.954,39.416
1.539,26.925
-3.755,3.101
4.225,19.010
-0.138,19.010
-1.780,11.992
-6.641,-9.884
8.111,36.500
3.984,36.500
-4.277,0.756
-9.080,-20.862
-8.475,-20.862
-0.470,-2.116
-8.844,-19.799
-4.613,-19.799
-2.286,-10.287
-6.016,-10.287
-3.703,-10.287
2.931,13.190
-5.997,-6.986
8.547,38.462
-6.827,-10.721
3.449,15.521
-4.899,-2.045
3.268,14.704
0.489,14.704
-9.134,-21.102
-5.678,-21.102
-6.090,-21.102
