# x,p
8.337,25.011
-1.616,-2.849
-6.892,-18.675
3.985,11.956
-5.917,-15.752
-3.859,-11.577
3.942,11.825
0.070,2.210
2.112,6.337
-0.197,1.408
-4.995,-12.985
3.681,11.044
-2.595,-5.785
9.476,28.428
6.100,20.299
0.689,4.068
-0.272,1.183
6.197,18.592
-5.036,-13.109
3.593,10.779
-3.151,-7.454
-6.719,-18.156
9.869,29.608
-0.469,0.593
0.292,0.875
4.820,14.460
-3.386,-8.158
-4.267,-10.802
-1.061,-3.183
-1.978,-3.934
8.746,26.237
5.076,17.228
1.331,5.993
-2.505,-5.516
8.588,25.765
6.966,22.899
3.961,13.884
-2.426,-5.279
7.407,22.220
8.606,25.817
8.636,25.907
5.562,18.687
-3.115,-7.346
5.015,15.046
-2.807,-6.421
-0.978,-2.934
-8.082,-22.246
6.623,19.870
2.190,8.571
2.883,8.649
-2.082,-4.247
-5.326,-13.978
0.824,2.473
3.827,11.481
7.232,21.695
7.551,22.652
4.224,14.671
-1.311,-1.934
3.411,10.232
0.759,4.278
9.252,27.757
-7.316,-19.947
-6.785,-19.947
8.400,25.199
-0.635,0.095
2.598,7.794
-0.048,1.856
0.812,2.435
5.272,15.815
-4.842,-12.527
8.826,26.477
-0.687,-0.060
1.204,3.613
2.255,6.765
8.372,25.115
-3.347,-8.042
-7.473,-20.418
-5.142,-15.426
-7.817,-21.451
-6.131,-18.394
1.956,5.869
-9.243,-25.728
-1.201,-3.603
1.157,3.471
-6.795,-18.385
7.033,21.100
4.225,14.676
-2.285,-4.855
-0.762,-2.287
3.840,11.519
-0.873,-0.620
5.648,16.943
-1.681,-3.042
0.198,0.593
-9.809,-27.427
4.311,12.932
-3.898,-9.693
1.774,5.323
8.651,25.954
5.810,19.431
