# x,p
6.338,19.015
7.964,23.891
3.033,11.100
2.943,10.828
0.679,4.037
-7.697,-21.092
7.956,23.868
8.249,24.748
-0.302,1.095
-4.750,-12.251
-7.338,-20.013
-3.043,-9.129
-6.030,-16.089
-0.335,-1.006
-8.678,-24.033
-2.058,-6.174
9.622,28.866
2.824,10.471
-4.147,-10.440
6.037,18.112
2.304,8.913
-3.876,-9.627
2.194,6.583
0.666,3.998
2.843,8.530
-3.128,-7.383
3.075,9.226
-0.138,1.585
-0.427,0.719
2.671,8.013
-9.771,-27.312
0.972,2.916
-2.023,-4.069
0.574,1.721
-7.409,-20.227
-4.613,-13.838
1.240,3.720
-9.570,-26.710
6.429,19.287
-1.694,-3.082
-3.432,-8.295
9.275,27.824
-1.821,-3.462
-3.913,-9.740
-3.625,-9.740
-9.354,-26.061
-1.746,-5.239
-6.126,-16.379
-7.371,-20.114
8.693,26.078
-8.346,-23.039
-7.401,-22.202
0.470,1.409
2.924,8.771
-0.680,-0.040
-7.040,-19.121
-9.635,-26.904
3.793,11.380
-8.196,-22.587
-7.040,-21.121
-8.174,-22.523
4.277,12.831
-0.731,-0.194
-9.485,-26.454
5.729,17.188
6.436,19.307
-6.290,-16.869
2.584,7.751
6.077,18.232
9.780,29.339
2.059,8.178
-2.511,-5.532
5.720,17.160
3.870,13.610
0.094,2.283
9.576,28.728
3.995,13.984
2.452,9.357
-2.507,-5.522
-2.575,-5.725
7.022,21.066
0.022,2.065
-3.992,-9.975
-5.033,-13.098
3.084,9.251
-6.791,-18.372
-9.700,-27.101
9.853,29.558
-9.969,-27.908
3.420,10.261
-7.863,-21.588
-7.651,-21.588
6.107,18.321
0.689,4.068
6.509,19.527
8.750,26.251
-2.822,-6.466
7.965,23.896
-1.852,-3.556
-3.326,-7.978
