# x,p
-2.607,-6.231
6.320,28.440
-8.221,-31.494
-4.021,-18.096
7.657,34.458
3.060,19.269
-2.002,-3.511
-7.363,-27.632
3.531,15.891
3.934,17.704
-2.634,-6.351
3.132,14.095
-6.704,-24.669
3.591,16.161
1.972,14.372
8.355,37.600
8.401,37.805
8.921,40.143
-1.715,-2.219
3.845,17.304
2.908,17.304
-3.750,-11.374
-1.126,-5.069
2.894,13.021
1.108,10.485
-3.426,-9.918
9.579,43.107
-8.853,-34.341
-0.355,-1.597
5.642,25.388
-0.287,4.207
5.557,25.005
-4.041,-12.684
0.622,2.800
-0.309,2.800
7.371,33.171
-2.550,-5.973
1.417,6.377
-6.161,-22.227
-5.654,-22.227
-4.674,-21.034
-5.392,-21.034
-1.983,-8.926
3.060,13.770
-7.730,-29.286
-0.993,-4.470
-7.258,-27.162
4.189,18.851
6.441,28.985
-5.962,-21.327
-2.876,-12.943
-3.213,-12.943
4.796,21.581
-8.084,-30.879
3.838,17.269
7.427,33.422
3.987,23.443
5.547,24.961
2.999,18.996
-7.710,-29.195
3.142,14.138
1.610,12.746
0.219,6.486
2.384,10.729
7.784,35.028
2.490,16.707
8.588,38.645
-3.701,-11.156
-9.107,-35.484
-3.529,-15.882
5.483,24.671
8.100,36.450
3.948,23.267
-6.088,-21.898
1.597,7.187
0.824,7.187
-6.958,-25.809
-4.517,-20.328
6.785,30.533
5.916,30.533
-5.708,-20.184
-8.789,-34.048
1.871,8.420
8.582,38.619
-5.315,-18.418
7.747,34.862
-5.748,-20.366
2.515,11.315
7.702,34.657
2.092,14.912
-9.321,-36.443
-6.593,-29.670
-2.132,-9.595
5.166,23.246
-7.656,-28.953
8.965,40.344
8.279,40.344
6.212,33.454
-4.931,-16.688
-9.895,-39.029
