# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,0.000
-3.120,0.000
-3.717,0.000
-4.298,0.000
-4.862,0.000
-5.406,0.000
-5.929,0.000
-6.428,0.000
-6.901,0.000
-7.346,-0.346
-7.761,-0.761
-8.146,-1.146
-8.497,-1.497
-8.815,-1.815
-9.096,-2.096
-9.341,-2.341
-9.549,-2.549
-9.718,-2.718
-9.848,-2.848
-9.938,-2.938
-9.989,-2.989
-9.999,-2.999
-9.969,-2.999
-9.898,-2.999
-9.788,-2.999
-9.638,-2.999
-9.450,-2.999
-9.224,-2.999
-8.960,-2.999
-8.660,-2.999
-8.326,-2.999
-7.958,-2.999
-7.557,-2.999
-7.127,-2.999
-6.668,-2.999
-6.182,-2.999
-5.671,-2.999
-5.137,-2.999
-4.582,-2.999
-4.009,-2.999
-3.420,-2.999
-2.817,-2.817
-2.203,-2.203
-1.580,-1.580
-0.951,-0.951
-0.317,-0.317
0.317,0.317
0.951,0.951
1.580,1.580
2.203,2.203
2.817,2.817
3.420,3.420
4.009,4.009
4.582,4.582
5.137,5.137
5.671,5.671
6.182,6.182
6.668,6.668
7.127,7.127
7.557,7.557
7.958,7.958
8.326,8.326
8.660,8.660
8.960,8.960
9.224,9.224
9.450,9.450
9.638,9.638
9.788,9.788
9.898,9.898
9.969,9.969
9.999,9.999
9.989,9.999
9.938,9.999
9.848,9.999
9.718,9.999
9.549,9.999
9.341,9.999
9.096,9.999
8.815,9.999
8.497,9.999
8.146,9.999
7.761,9.999
7.346,9.999
6.901,9.999
6.428,9.999
5.929,9.999
5.406,9.999
4.862,9.999
4.298,9.999
3.717,9.999
3.120,9.999
2.511,9.511
1.893,8.893
1.266,8.266
0.634,7.634
0.000,7.000
-0.000,7.000
-0.317,6.683
-0.633,6.367
-0.946,6.054
-1.256,5.744
-1.560,5.440
-1.858,5.142
-2.149,4.851
-2.431,4.569
-2.703,4.297
-2.965,4.035
-3.214,3.786
-3.450,3.550
-3.673,3.327
-3.881,3.119
-4.073,2.927
-4.249,2.751
-4.407,2.593
-4.548,2.452
-4.671,2.329
-4.775,2.225
-4.859,2.141
-4.924,2.076
-4.969,2.031
-4.994,2.006
-4.999,2.001
-4.984,2.001
-4.949,2.001
-4.894,2.001
-4.819,2.001
-4.725,2.001
-4.612,2.001
-4.480,2.001
-4.330,2.001
-4.163,2.001
-3.979,2.001
-3.779,2.001
-3.563,2.001
-3.334,2.001
-3.091,2.001
-2.835,2.001
-2.568,2.001
-2.291,2.001
-2.005,2.001
-1.710,2.001
-1.409,2.001
-1.102,2.001
-0.790,2.001
-0.475,2.001
-0.159,2.001
0.159,2.001
0.475,2.001
0.790,2.001
1.102,2.001
1.409,2.001
1.710,2.001
2.005,2.005
2.291,2.291
2.568,2.568
2.835,2.835
3.091,3.091
3.334,3.334
3.563,3.563
3.779,3.779
3.979,3.979
4.163,4.163
4.330,4.330
4.480,4.480
4.612,4.612
4.725,4.725
4.819,4.819
4.894,4.894
4.949,4.949
4.984,4.984
4.999,4.999
4.994,4.999
4.969,4.999
4.924,4.999
4.859,4.999
4.775,4.999
4.671,4.999
4.548,4.999
4.407,4.999
4.249,4.999
4.073,4.999
3.881,4.999
3.673,4.999
3.450,4.999
3.214,4.999
2.965,4.999
2.703,4.999
2.431,4.999
2.149,4.999
1.858,4.999
1.560,4.999
1.256,4.999
0.946,4.999
0.633,4.999
0.317,4.999
0.000,4.999
