# x,p
-6.721,-10.163
4.669,14.008
-0.723,7.830
7.350,22.050
0.686,12.057
7.322,21.965
7.701,23.103
-7.514,-12.542
3.654,10.961
5.174,15.521
7.378,22.135
0.189,10.568
-0.989,7.032
-7.999,-13.997
-6.486,-13.997
4.388,13.163
3.720,13.163
9.938,29.815
4.380,23.141
4.904,23.141
-7.477,-12.432
-4.280,-12.432
-8.999,-16.996
-7.736,-16.996
-2.632,-7.895
6.130,18.389
-0.807,7.580
9.874,29.622
-8.333,-15.000
-9.689,-19.068
8.496,25.488
2.311,16.933
-2.701,1.897
-2.208,1.897
-3.176,0.473
4.408,13.224
9.751,29.252
6.378,29.133
-2.286,3.142
-3.254,0.238
9.529,28.588
9.572,28.715
-8.327,-14.982
-7.564,-14.982
5.172,15.516
-5.858,-7.573
-7.898,-13.695
8.563,25.688
2.956,18.867
-2.618,2.147
-7.581,-12.742
-5.020,-12.742
1.518,4.555
-5.022,-5.067
3.054,9.161
3.412,10.236
5.514,16.543
8.365,25.095
-4.785,-4.356
-4.551,-4.356
-6.296,-8.887
-1.446,-4.339
9.416,28.247
1.843,15.528
-1.641,5.077
7.791,23.374
9.713,29.138
-7.313,-11.940
-0.110,-0.329
2.107,6.321
5.678,17.034
-8.823,-16.469
-6.354,-16.469
-3.078,-9.235
4.382,13.145
-6.001,-8.002
-3.304,-8.002
-3.223,-8.002
3.761,11.284
-0.968,7.097
4.077,12.231
-9.771,-19.314
-4.388,-13.164
6.675,20.025
-5.267,-5.801
5.200,15.601
-9.764,-19.293
-3.421,-10.262
8.732,26.195
2.401,17.202
1.946,15.838
2.035,15.838
5.960,17.879
5.798,17.879
7.838,23.515
-2.505,2.485
6.166,18.498
-1.671,4.987
6.544,19.633
-7.431,-12.292
