# x,p
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,0.000
-3.120,0.000
-3.717,0.000
-4.298,0.000
-4.862,-0.724
-5.406,-1.813
-5.929,-2.858
-6.428,-3.856
-6.901,-4.802
-7.346,-5.692
-7.761,-6.523
-8.146,-7.292
-8.497,-7.995
-8.815,-8.629
-9.096,-9.193
-9.341,-9.683
-9.549,-10.098
-9.718,-10.436
-9.848,-10.696
-9.938,-10.877
-9.989,-10.977
-9.999,-10.997
-9.969,-10.997
-9.898,-10.997
-9.788,-10.997
-9.638,-10.997
-9.450,-10.997
-9.224,-10.997
-8.960,-10.997
-8.660,-10.997
-8.326,-10.997
-7.958,-10.997
-7.557,-10.997
-7.127,-10.997
-6.668,-10.997
-6.182,-10.997
-5.671,-10.997
-5.137,-10.274
-4.582,-9.165
-4.009,-8.019
-3.420,-6.840
-2.817,-5.635
-2.203,-4.406
-1.580,-3.160
-0.951,-1.901
-0.317,-0.635
0.317,0.635
0.951,1.901
1.580,3.160
2.203,4.406
2.817,5.635
3.420,6.840
4.009,8.019
4.582,9.165
5.137,10.274
5.671,11.341
6.182,12.363
6.668,13.335
7.127,14.254
7.557,15.115
7.958,15.915
8.326,16.651
8.660,17.321
8.960,17.920
9.224,18.447
9.450,18.900
9.638,19.277
9.788,19.576
9.898,19.796
9.969,19.937
9.999,19.997
9.989,19.997
9.938,19.997
9.848,19.997
9.718,19.997
9.549,19.997
9.341,19.997
9.096,19.997
8.815,19.997
8.497,19.997
8.146,19.997
7.761,19.997
7.346,19.997
6.901,19.997
6.428,19.997
5.929,19.997
5.406,19.813
4.862,18.724
4.298,17.596
3.717,16.433
3.120,15.241
2.511,14.023
1.893,12.785
1.266,11.532
0.634,10.268
0.000,9.000
-0.000,9.000
-0.317,8.366
-0.633,7.734
-0.946,7.107
-1.256,6.489
-1.560,5.880
-1.858,5.283
-2.149,4.702
-2.431,4.138
-2.703,3.594
-2.965,3.071
-3.214,2.572
-3.450,2.099
-3.673,1.654
-3.881,1.239
-4.073,0.854
-4.249,0.503
-4.407,0.185
-4.548,-0.096
-4.671,-0.341
-4.775,-0.549
-4.859,-0.718
-4.924,-0.848
-4.969,-0.938
-4.994,-0.989
-4.999,-0.999
-4.984,-0.999
-4.949,-0.999
-4.894,-0.999
-4.819,-0.999
-4.725,-0.999
-4.612,-0.999
-4.480,-0.999
-4.330,-0.999
-4.163,-0.999
-3.979,-0.999
-3.779,-0.999
-3.563,-0.999
-3.334,-0.999
-3.091,-0.999
-2.835,-0.999
-2.568,-0.999
-2.291,-0.999
-2.005,-0.999
-1.710,-0.999
-1.409,-0.999
-1.102,-0.999
-0.790,-0.999
-0.475,-0.951
-0.159,-0.317
0.159,0.317
0.475,0.951
0.790,1.580
1.102,2.203
1.409,2.817
1.710,3.420
2.005,4.009
2.291,4.582
2.568,5.137
2.835,5.671
3.091,6.182
3.334,6.668
3.563,7.127
3.779,7.557
3.979,7.958
4.163,8.326
4.330,8.660
4.480,8.960
4.612,9.224
4.725,9.450
4.819,9.638
4.894,9.788
4.949,9.898
4.984,9.969
4.999,9.999
4.994,9.999
4.969,9.999
4.924,9.999
4.859,9.999
4.775,9.999
4.671,9.999
4.548,9.999
4.407,9.999
4.249,9.999
4.073,9.999
3.881,9.999
3.673,9.999
3.450,9.999
3.214,9.999
2.965,9.999
2.703,9.999
2.431,9.999
2.149,9.999
1.858,9.999
1.560,9.999
1.256,9.999
0.946,9.999
0.633,9.999
0.317,9.634
0.000,9.000
