# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,0.000
-3.120,0.000
-3.717,0.000
-4.298,0.000
-4.862,0.000
-5.406,0.000
-5.929,0.000
-6.428,-0.856
-6.901,-1.802
-7.346,-2.692
-7.761,-3.523
-8.146,-4.292
-8.497,-4.995
-8.815,-5.629
-9.096,-6.193
-9.341,-6.683
-9.549,-7.098
-9.718,-7.436
-9.848,-7.696
-9.938,-7.877
-9.989,-7.977
-9.999,-7.997
-9.969,-7.997
-9.898,-7.997
-9.788,-7.997
-9.638,-7.997
-9.450,-7.997
-9.224,-7.997
-8.960,-7.997
-8.660,-7.997
-8.326,-7.997
-7.958,-7.997
-7.557,-7.997
-7.127,-7.997
-6.668,-7.997
-6.182,-7.997
-5.671,-7.997
-5.137,-7.997
-4.582,-7.997
-4.009,-7.997
-3.420,-6.840
-2.817,-5.635
-2.203,-4.406
-1.580,-3.160
-0.951,-1.901
-0.317,-0.635
0.317,0.635
0.951,1.901
1.580,3.160
2.203,4.406
2.817,5.635
3.420,6.840
4.009,8.019
4.582,9.165
5.137,10.274
5.671,11.341
6.182,12.363
6.668,13.335
7.127,14.254
7.557,15.115
7.958,15.915
8.326,16.651
8.660,17.321
8.960,17.920
9.224,18.447
9.450,18.900
9.638,19.277
9.788,19.576
9.898,19.796
9.969,19.937
9.999,19.997
9.989,19.997
9.938,19.997
9.848,19.997
9.718,19.997
9.549,19.997
9.341,19.997
9.096,19.997
8.815,19.997
8.497,19.997
8.146,19.997
7.761,19.997
7.346,19.997
6.901,19.997
6.428,19.997
5.929,19.997
5.406,19.997
4.862,19.997
4.298,19.997
3.717,19.433
3.120,18.241
2.511,17.023
1.893,15.785
1.266,14.532
0.634,13.268
0.000,12.000
-0.000,12.000
-0.317,11.366
-0.633,10.734
-0.946,10.107
-1.256,9.489
-1.560,8.880
-1.858,8.283
-2.149,7.702
-2.431,7.138
-2.703,6.594
-2.965,6.071
-3.214,5.572
-3.450,5.099
-3.673,4.654
-3.881,4.239
-4.073,3.854
-4.249,3.503
-4.407,3.185
-4.548,2.904
-4.671,2.659
-4.775,2.451
-4.859,2.282
-4.924,2.152
-4.969,2.062
-4.994,2.011
-4.999,2.001
-4.984,2.001
-4.949,2.001
-4.894,2.001
-4.819,2.001
-4.725,2.001
-4.612,2.001
-4.480,2.001
-4.330,2.001
-4.163,2.001
-3.979,2.001
-3.779,2.001
-3.563,2.001
-3.334,2.001
-3.091,2.001
-2.835,2.001
-2.568,2.001
-2.291,2.001
-2.005,2.001
-1.710,2.001
-1.409,2.001
-1.102,2.001
-0.790,2.001
-0.475,2.001
-0.159,2.001
0.159,2.001
0.475,2.001
0.790,2.001
1.102,2.203
1.409,2.817
1.710,3.420
2.005,4.009
2.291,4.582
2.568,5.137
2.835,5.671
3.091,6.182
3.334,6.668
3.563,7.127
3.779,7.557
3.979,7.958
4.163,8.326
4.330,8.660
4.480,8.960
4.612,9.224
4.725,9.450
4.819,9.638
4.894,9.788
4.949,9.898
4.984,9.969
4.999,9.999
4.994,9.999
4.969,9.999
4.924,9.999
4.859,9.999
4.775,9.999
4.671,9.999
4.548,9.999
4.407,9.999
4.249,9.999
4.073,9.999
3.881,9.999
3.673,9.999
3.450,9.999
3.214,9.999
2.965,9.999
2.703,9.999
2.431,9.999
2.149,9.999
1.858,9.999
1.560,9.999
1.256,9.999
0.946,9.999
0.633,9.999
0.317,9.999
0.000,9.999
