# x,p
0.000,0.000
-0.000,0.000
-0.634,0.000
-1.266,0.000
-1.893,0.000
-2.511,0.000
-3.120,-0.120
-3.717,-0.717
-4.298,-1.298
-4.862,-1.862
-5.406,-2.406
-5.929,-2.929
-6.428,-3.428
-6.901,-3.901
-7.346,-4.346
-7.761,-4.761
-8.146,-5.146
-8.497,-5.497
-8.815,-5.815
-9.096,-6.096
-9.341,-6.341
-9.549,-6.549
-9.718,-6.718
-9.848,-6.848
-9.938,-6.938
-9.989,-6.989
-9.999,-6.999
-9.969,-6.999
-9.898,-6.999
-9.788,-6.999
-9.638,-6.999
-9.450,-6.999
-9.224,-6.999
-8.960,-6.999
-8.660,-6.999
-8.326,-6.999
-7.958,-6.999
-7.557,-6.999
-7.127,-6.999
-6.668,-6.668
-6.182,-6.182
-5.671,-5.671
-5.137,-5.137
-4.582,-4.582
-4.009,-4.009
-3.420,-3.420
-2.817,-2.817
-2.203,-2.203
-1.580,-1.580
-0.951,-0.951
-0.317,-0.317
0.317,0.317
0.951,0.951
1.580,1.580
2.203,2.203
2.817,2.817
3.420,3.420
4.009,4.009
4.582,4.582
5.137,5.137
5.671,5.671
6.182,6.182
6.668,6.668
7.127,7.127
7.557,7.557
7.958,7.958
8.326,8.326
8.660,8.660
8.960,8.960
9.224,9.224
9.450,9.450
9.638,9.638
9.788,9.788
9.898,9.898
9.969,9.969
9.999,9.999
9.989,9.999
9.938,9.999
9.848,9.999
9.718,9.999
9.549,9.999
9.341,9.999
9.096,9.999
8.815,9.999
8.497,9.999
8.146,9.999
7.761,9.999
7.346,9.999
6.901,9.901
6.428,9.428
5.929,8.929
5.406,8.406
4.862,7.862
4.298,7.298
3.717,6.717
3.120,6.120
2.511,5.511
1.893,4.893
1.266,4.266
0.634,3.634
0.000,3.000
-0.000,3.000
-0.317,2.683
-0.633,2.367
-0.946,2.054
-1.256,1.744
-1.560,1.440
-1.858,1.142
-2.149,0.851
-2.431,0.569
-2.703,0.297
-2.965,0.035
-3.214,-0.214
-3.450,-0.450
-3.673,-0.673
-3.881,-0.881
-4.073,-1.073
-4.249,-1.249
-4.407,-1.407
-4.548,-1.548
-4.671,-1.671
-4.775,-1.775
-4.859,-1.859
-4.924,-1.924
-4.969,-1.969
-4.994,-1.994
-4.999,-1.999
-4.984,-1.999
-4.949,-1.999
-4.894,-1.999
-4.819,-1.999
-4.725,-1.999
-4.612,-1.999
-4.480,-1.999
-4.330,-1.999
-4.163,-1.999
-3.979,-1.999
-3.779,-1.999
-3.563,-1.999
-3.334,-1.999
-3.091,-1.999
-2.835,-1.999
-2.568,-1.999
-2.291,-1.999
-2.005,-1.999
-1.710,-1.710
-1.409,-1.409
-1.102,-1.102
-0.790,-0.790
-0.475,-0.475
-0.159,-0.159
0.159,0.159
0.475,0.475
0.790,0.790
1.102,1.102
1.409,1.409
1.710,1.710
2.005,2.005
2.291,2.291
2.568,2.568
2.835,2.835
3.091,3.091
3.334,3.334
3.563,3.563
3.779,3.779
3.979,3.979
4.163,4.163
4.330,4.330
4.480,4.480
4.612,4.612
4.725,4.725
4.819,4.819
4.894,4.894
4.949,4.949
4.984,4.984
4.999,4.999
4.994,4.999
4.969,4.999
4.924,4.999
4.859,4.999
4.775,4.999
4.671,4.999
4.548,4.999
4.407,4.999
4.249,4.999
4.073,4.999
3.881,4.999
3.673,4.999
3.450,4.999
3.214,4.999
2.965,4.999
2.703,4.999
2.431,4.999
2.149,4.999
1.858,4.858
1.560,4.560
1.256,4.256
0.946,3.946
0.633,3.633
0.317,3.317
0.000,3.000
