# x,p
-3.622,-6.299
-7.289,-22.802
2.920,13.142
1.401,13.142
6.496,29.232
2.890,23.006
-3.147,-4.163
-1.345,-4.163
5.372,24.176
-7.752,-24.885
-6.662,-24.885
3.220,14.490
-5.464,-14.589
-8.996,-30.480
-0.858,-3.860
4.327,19.473
7.192,32.362
-5.638,-15.370
6.092,27.414
9.809,44.141
-3.529,-5.880
-2.770,-5.880
0.796,3.584
-0.250,3.584
-2.525,-1.363
-0.028,-0.127
-8.488,-28.198
4.427,19.921
3.393,19.921
-3.555,-5.998
5.129,23.079
-8.298,-27.341
3.228,14.524
2.121,14.524
5.727,25.772
7.919,35.637
-0.995,5.524
-3.535,-5.908
2.431,10.939
6.730,30.287
-7.199,-22.397
-1.479,-6.656
-3.656,-6.656
-7.561,-24.024
5.107,22.980
-5.702,-15.660
-2.474,-11.131
4.461,20.072
3.616,20.072
9.289,41.799
-0.949,5.728
8.274,37.234
3.986,27.938
2.411,20.849
-1.421,3.604
-1.447,3.486
5.459,24.564
1.195,15.379
-4.174,-8.785
0.343,1.542
-2.513,-1.310
-2.747,-2.362
-9.997,-34.987
-7.300,-32.850
-1.877,-8.445
6.067,27.304
0.647,12.914
8.850,39.826
-1.446,3.495
-2.946,-3.259
9.594,43.173
-5.351,-14.081
-3.038,-13.672
3.892,17.515
7.802,35.111
-3.400,-5.299
-8.503,-28.262
7.231,32.538
8.066,36.297
-8.859,-29.864
-0.481,-2.166
-5.555,-14.998
-6.712,-20.203
8.083,36.372
9.416,42.372
-6.469,-19.110
-8.263,-27.185
4.358,19.613
8.499,38.243
9.234,41.554
-4.262,-9.181
-9.898,-34.541
5.535,24.908
4.346,24.908
7.940,35.729
-2.743,-2.345
8.823,39.704
-2.164,0.261
0.651,2.928
9.881,44.464
