# x,p
1.892,8.516
-6.125,-20.561
-2.565,-11.545
1.503,6.764
-4.604,-13.720
-4.410,-13.720
-1.176,-5.293
2.684,12.076
1.804,12.076
0.804,10.617
0.843,10.617
-5.259,-16.667
1.414,6.365
-2.340,-3.532
-2.315,-3.532
-2.251,-3.532
-6.745,-23.353
7.741,34.833
2.881,19.965
4.308,19.965
3.233,19.965
4.806,21.627
9.908,44.586
-5.324,-16.960
-3.370,-15.165
5.735,25.808
-3.633,-9.348
1.142,5.140
-1.428,0.572
-3.206,-7.427
1.808,8.135
-8.178,-29.803
-5.676,-25.542
8.663,38.983
-1.979,-1.905
9.470,42.615
6.196,34.881
-7.702,-27.658
9.007,40.531
6.309,35.390
-5.143,-16.144
4.633,20.850
3.537,20.850
-9.621,-36.295
2.884,12.976
9.419,42.385
0.752,10.385
-4.248,-12.115
3.141,14.134
5.738,25.823
0.601,9.705
1.088,9.705
7.751,34.880
3.157,21.206
3.107,20.982
7.901,35.555
-1.510,0.206
3.685,16.584
-8.721,-32.245
6.011,27.050
6.686,30.086
-9.675,-36.539
-0.821,-3.697
9.969,44.859
-5.914,-19.611
7.685,34.581
6.189,34.581
1.653,14.440
-8.954,-33.291
-7.203,-32.413
-7.873,-32.413
-0.266,-1.197
-2.258,-3.163
-6.580,-22.612
-3.934,-17.705
-3.421,-15.397
-1.972,-8.875
-9.211,-34.449
-7.321,-32.946
3.775,16.989
8.892,40.014
9.757,43.909
4.575,27.589
-7.702,-27.661
2.671,12.020
6.916,31.122
-8.002,-29.011
-7.527,-29.011
-1.186,-5.336
-8.300,-30.352
-5.111,-22.997
6.733,30.298
0.072,7.324
-9.964,-37.836
-4.052,-18.232
-0.429,-1.931
9.880,44.461
6.000,34.002
3.847,24.313
-3.547,-8.961
