# x,p
6.089,6.089
9.558,9.558
-2.320,7.680
-5.134,4.866
-1.960,4.866
-4.809,4.866
-8.388,1.612
-2.081,1.612
-3.449,1.612
1.365,1.612
-6.643,1.612
-9.037,0.963
0.374,0.963
5.482,5.482
9.324,9.324
8.017,9.324
-2.620,7.380
-5.213,4.787
-8.647,1.353
-4.036,1.353
-7.837,1.353
-2.953,1.353
2.593,2.593
4.582,4.582
7.973,7.973
1.526,7.973
-9.960,0.040
-2.399,0.040
-7.335,0.040
-9.633,0.040
-2.988,0.040
9.899,9.899
1.691,9.899
7.046,9.899
-8.551,1.449
1.989,1.989
-5.603,1.989
6.436,6.436
7.351,7.351
-9.630,0.370
-1.137,0.370
7.755,7.755
3.216,7.755
-4.266,5.734
5.666,5.734
-5.466,4.534
-2.938,4.534
-9.667,0.333
8.419,8.419
-5.193,4.807
7.644,7.644
6.578,7.644
9.966,9.966
2.746,9.966
-3.020,6.980
-6.667,3.333
6.051,6.051
2.260,6.051
-7.975,2.025
9.165,9.165
2.721,9.165
9.048,9.165
-4.242,5.758
0.281,5.758
-0.011,5.758
5.192,5.758
5.786,5.786
4.067,5.786
-2.532,5.786
1.635,5.786
7.065,7.065
7.751,7.751
-8.514,1.486
-5.598,1.486
4.477,4.477
5.058,5.058
-7.917,2.083
2.680,2.680
0.289,2.680
0.685,2.680
2.331,2.680
1.842,2.680
7.583,7.583
-6.554,3.446
-1.649,3.446
-1.161,3.446
-1.690,3.446
-9.563,0.437
-4.935,0.437
2.984,2.984
8.915,8.915
6.829,8.915
-7.043,2.957
0.026,2.957
2.634,2.957
-6.427,2.957
7.022,7.022
-5.717,4.283
0.380,4.283
7.054,7.054
